ID,Pos[0],Pos[1],PosPreSquish[0],PosPreSquish[1],CurveID,OrderIndex
25617,0.52363634,-17.112297,0.52363634,-17.112297,6963,1
25618,0.7927273,-42.352943,0.7927273,-42.352943,6963,2
25619,1,-80,1,-80,6963,3
25720,0,-80,0,-80,7019,0
25721,0,0,0,0,7019,1
25722,0.2585463,0,0.2585463,0,7019,2
25723,0.8679769,-4.016739,0.8679769,-4.016739,7019,3
25724,1.5235764,-80,1.5235764,-80,7019,4
25725,3.989,-80,3.989,-80,7019,5
25726,4.7395835,-80,4.7395835,-80,6944,5
25737,0,0,0,0,7022,0
25738,5,12,5,12,7022,1
25739,0,-80,0,-80,7023,0
25740,0,0,0,0,7023,1
25741,0.14391668,0,0.14391668,0,7023,2
25742,0.4088542,-8.03347,0.4088542,-8.03347,7023,3
25743,1.1775,-80,1.1775,-80,7023,4
25744,1.4130001,-80,1.4130001,-80,7023,5
25745,0,0,0,0,7024,0
25746,0.55140007,0,0.55140007,0,7024,1
25747,1.4295557,0,1.4295557,0,7024,2
25748,3.127153,-30.46025,3.127153,-30.46025,7024,3
25749,4.7992225,-80,4.7992225,-80,7024,4
25750,5.5140004,-80,5.5140004,-80,7024,5
25751,0,-80,0,-80,7025,0
25752,0,0,0,0,7025,1
25753,0.26675,-0.33473206,0.26675,-0.33473206,7025,2
25754,0.8063125,-8.03347,0.8063125,-8.03347,7025,3
25755,1.3155626,-80,1.3155626,-80,7025,4
25756,2.6190002,-80,2.6190002,-80,7025,5
25757,0,-80,0,-80,7026,0
25758,0,0,0,0,7026,1
25759,0.14391668,0,0.14391668,0,7026,2
25760,0.54950005,-7.3640137,0.54950005,-7.3640137,7026,3
25761,1.040125,-80,1.040125,-80,7026,4
25762,1.4130001,-80,1.4130001,-80,7026,5
25763,0,-80,0,-80,7027,0
25764,1.25,0,1.25,0,7027,1
25765,3.587963,0,3.587963,0,7027,2
25766,8.842593,0,8.842593,0,7027,3
25767,9.606482,-80,9.606482,-80,7027,4
25768,10,-80,10,-80,7027,5
25769,0,-80,0,-80,7028,0
25770,0,0,0,0,7028,1
25771,0.068979174,0,0.068979174,0,7028,2
25772,0.8124213,-4.016739,0.8124213,-4.016739,7028,3
25773,2.2686481,-80,2.2686481,-80,7028,4
25774,3.311,-80,3.311,-80,7028,5
25775,0,-80,0,-80,7029,0
25776,0,0,0,0,7029,1
25777,0.090465285,0,0.090465285,0,7029,2
25778,0.49971294,-4.3514633,0.49971294,-4.3514633,7029,3
25779,0.9994259,-80,0.9994259,-80,7029,4
25780,1.8610001,-80,1.8610001,-80,7029,5
25781,0,0,0,0,7030,0
25782,1,-0.66,1,-0.66,7030,1
25783,0,0,0,0,7031,0
25784,1,2,1,2,7031,1
25787,0,0,0,0,7033,0
25788,1,-1,1,-1,7033,1
25789,0,0,0,0,7034,0
25790,1,1.5,1,1.5,7034,1
25793,0,-80,0,-80,7036,0
25794,0,0,0,0,7036,1
25795,0.2427778,0,0.2427778,0,7036,2
25796,1.926037,-7.0292892,1.926037,-7.0292892,7036,3
25797,3.6578517,-80,3.6578517,-80,7036,4
25798,6.992,-80,6.992,-80,7036,5
25799,0,1,0,1,7037,0
25800,0.083636366,1,0.083636366,1,7037,1
25801,0.30545455,0.12299466,0.30545455,0.12299466,7037,2
25802,1,0,1,0,7037,3
25803,0,1,0,1,7038,0
25804,0.09818182,1,0.09818182,1,7038,1
25805,0.25454545,0.12834227,0.25454545,0.12834227,7038,2
25806,1,0,1,0,7038,3
25807,0,1,0,1,7039,0
25808,1,1,1,1,7039,1
25809,0,-80,0,-80,7040,0
25810,0.25890002,0,0.25890002,0,7040,1
25811,1.041668,-12.065575,1.041668,-12.065575,7040,2
25812,1.7243146,-54.557377,1.7243146,-54.557377,7040,3
25813,2.5890002,-80,2.5890002,-80,7040,4
25814,0,8.577049,0,8.577049,7041,0
25815,0.3084551,-2.4393463,0.3084551,-2.4393463,7041,1
25816,2.5890002,-9.363934,2.5890002,-9.363934,7041,2
25822,0,8.577049,0,8.577049,7043,0
25823,0.3084551,-2.4393463,0.3084551,-2.4393463,7043,1
25824,2.5890002,-9.363934,2.5890002,-9.363934,7043,2
25825,0,-80,0,-80,7044,0
25826,0,0,0,0,7044,1
25827,5.0429397,0,5.0429397,0,7044,2
25828,5.2505903,-0.33473206,5.2505903,-0.33473206,7044,3
25829,6.644815,-80,6.644815,-80,7044,4
25830,12.815001,-80,12.815001,-80,7044,5
25831,0,-80,0,-80,7045,0
25832,0.24329863,-7.6987457,0.24329863,-7.6987457,7045,1
25833,0.56769675,0,0.56769675,0,7045,2
25834,0.69745606,0,0.69745606,0,7045,3
25835,2.124808,-9.707115,2.124808,-9.707115,7045,4
25836,3.357521,-44.51883,3.357521,-44.51883,7045,5
25837,4.119857,-71.96653,4.119857,-71.96653,7045,6
25838,5.2228107,-80,5.2228107,-80,7045,7
25839,7.0070004,-80,7.0070004,-80,7045,8
25840,0,-80,0,-80,7046,0
25841,0.25890002,0,0.25890002,0,7046,1
25842,1.041668,-12.065575,1.041668,-12.065575,7046,2
25843,1.7243146,-54.557377,1.7243146,-54.557377,7046,3
25844,2.5890002,-80,2.5890002,-80,7046,4
25845,0,8.577049,0,8.577049,7047,0
25846,0.3084551,-2.4393463,0.3084551,-2.4393463,7047,1
25847,2.5890002,-9.363934,2.5890002,-9.363934,7047,2
25848,0,-80,0,-80,7048,0
25849,0.25890002,0,0.25890002,0,7048,1
25850,1.041668,-12.065575,1.041668,-12.065575,7048,2
25851,1.7243146,-54.557377,1.7243146,-54.557377,7048,3
25852,2.5890002,-80,2.5890002,-80,7048,4
25853,0,8.577049,0,8.577049,7049,0
25854,0.3084551,-2.4393463,0.3084551,-2.4393463,7049,1
25855,2.5890002,-9.363934,2.5890002,-9.363934,7049,2
25856,0,-80,0,-80,7050,0
25857,0.26181817,-55.61497,0.26181817,-55.61497,7050,1
25858,0.65818185,-22.673798,0.65818185,-22.673798,7050,2
25859,0.8363636,-14.545456,0.8363636,-14.545456,7050,3
25860,1,0,1,0,7050,4
25861,0,-80,0,-80,7051,0
25862,0.23061343,-80,0.23061343,-80,7051,1
25863,0.5257986,0,0.5257986,0,7051,2
25864,3.9850001,0,3.9850001,0,7051,3
25865,3.9850001,-80,3.9850001,-80,7051,4
25866,0,0.86096257,0,0.86096257,7052,0
25867,1,1,1,1,7052,1
25884,0,-80,0,-80,7054,0
25885,0.8739653,-56.56904,0.8739653,-56.56904,7054,1
25886,1.4566088,-12.384941,1.4566088,-12.384941,7054,2
25887,2.3134377,0,2.3134377,0,7054,3
25888,2.3134377,0,2.3134377,0,7054,4
25889,0,0,0,0,7055,0
25890,7.403,24,7.403,24,7055,1
25891,3.1666667,-4.3514633,3.1666667,-4.3514633,7054,5
25892,3.8055558,-6.694557,3.8055558,-6.694557,7054,6
25893,0,-80,0,-80,7056,0
25894,0.8739653,-56.56904,0.8739653,-56.56904,7056,1
25895,1.4566088,-12.384941,1.4566088,-12.384941,7056,2
25896,2.3134377,0,2.3134377,0,7056,3
25897,2.3134377,0,2.3134377,0,7056,4
25898,3.1944444,-4.3514633,3.1944444,-4.3514633,7056,5
25899,3.972222,-8.368202,3.972222,-8.368202,7056,6
25900,0,0,0,0,7057,0
25901,7.403,18,7.403,18,7057,1
25902,0,-6.8196716,0,-6.8196716,7058,0
25903,0.083984375,-1.3114777,0.083984375,-1.3114777,7058,1
25904,0.12695312,-34.360657,0.12695312,-34.360657,7058,2
25905,0.1875,-0.26229095,0.1875,-0.26229095,7058,3
25906,0.25195312,-24.655739,0.25195312,-24.655739,7058,4
25907,0.31835938,-1.3114777,0.31835938,-1.3114777,7058,5
25908,0.38085938,-32.52459,0.38085938,-32.52459,7058,6
25909,0.43359378,-2.3606567,0.43359378,-2.3606567,7058,7
25910,0.5175781,-30.163937,0.5175781,-30.163937,7058,8
25911,0.5683594,0,0.5683594,0,7058,9
25912,0.6816406,-36.196716,0.6816406,-36.196716,7058,10
25913,0.7441406,-6.295082,0.7441406,-6.295082,7058,11
25914,0.8691406,-35.147545,0.8691406,-35.147545,7058,12
25915,1,-8.131149,1,-8.131149,7058,13
25916,0,-6.8196716,0,-6.8196716,7059,0
25917,0.083984375,-1.3114777,0.083984375,-1.3114777,7059,1
25918,0.12695312,-34.360657,0.12695312,-34.360657,7059,2
25919,0.1875,-0.26229095,0.1875,-0.26229095,7059,3
25920,0.25195312,-24.655739,0.25195312,-24.655739,7059,4
25921,0.31835938,-1.3114777,0.31835938,-1.3114777,7059,5
25922,0.38085938,-32.52459,0.38085938,-32.52459,7059,6
25923,0.43359378,-2.3606567,0.43359378,-2.3606567,7059,7
25924,0.5175781,-30.163937,0.5175781,-30.163937,7059,8
25925,0.5683594,0,0.5683594,0,7059,9
25926,0.6816406,-36.196716,0.6816406,-36.196716,7059,10
25927,0.7441406,-6.295082,0.7441406,-6.295082,7059,11
25928,0.8691406,-35.147545,0.8691406,-35.147545,7059,12
25929,1,-8.131149,1,-8.131149,7059,13
25948,0,-80,0,-80,7064,0
25949,0.12727273,-43.636364,0.12727273,-43.636364,7064,1
25950,0.22909091,-29.090912,0.22909091,-29.090912,7064,2
25951,0.36727273,-19.679146,0.36727273,-19.679146,7064,3
25952,0.75,-3,0.75,-3,7064,4
25953,1,0,1,0,7064,5
25954,0,-80,0,-80,7065,0
25955,0.8563334,0,0.8563334,0,7065,1
25956,6.9220276,0,6.9220276,0,7065,2
25957,7.617799,-80,7.617799,-80,7065,3
25958,7.617799,-80,7.617799,-80,7065,4
25964,7.7070003,-80,7.7070003,-80,7065,5
25965,0,-80,0,-80,7067,0
25966,0,0,0,0,7067,1
25967,0.26675,-0.33473206,0.26675,-0.33473206,7067,2
25968,0.8063125,-8.03347,0.8063125,-8.03347,7067,3
25969,1.3155626,-80,1.3155626,-80,7067,4
25970,2.6190002,-80,2.6190002,-80,7067,5
25971,0,-80,0,-80,7068,0
25972,0,0,0,0,7068,1
25973,0.26675,-0.33473206,0.26675,-0.33473206,7068,2
25974,0.8063125,-8.03347,0.8063125,-8.03347,7068,3
25975,1.3155626,-80,1.3155626,-80,7068,4
25976,2.6190002,-80,2.6190002,-80,7068,5
25979,0,-80,0,-80,7070,0
25980,0,0,0,0,7070,1
25981,0.07937037,0,0.07937037,0,7070,2
25982,0.8879561,-8.03347,0.8879561,-8.03347,7070,3
25983,1.4931552,-80,1.4931552,-80,7070,4
25984,2.1430001,-80,2.1430001,-80,7070,5
25985,0,-80,0,-80,7071,0
25986,0,0,0,0,7071,1
25987,0.29353473,0,0.29353473,0,7071,2
25988,0.8737778,-9.037659,0.8737778,-9.037659,7071,3
25989,1.5086321,-80,1.5086321,-80,7071,4
25990,2.9490001,-80,2.9490001,-80,7071,5
25991,0,0,0,0,7072,0
25992,1,1,1,1,7072,1
25993,0,-80,0,-80,7073,0
25994,0.82207644,0,0.82207644,0,7073,1
25995,2.9250627,0,2.9250627,0,7073,2
25996,7.0545635,0,7.0545635,0,7073,3
25997,8.259001,-80,8.259001,-80,7073,4
25998,0,-80,0,-80,7074,0
25999,0.36363637,-58.609623,0.36363637,-58.609623,7074,1
26000,0.6690909,-42.780746,0.6690909,-42.780746,7074,2
26001,0.84,-18.823528,0.84,-18.823528,7074,3
26002,1,0,1,0,7074,4
26003,0,0,0,0,7075,0
26004,0.52363634,-17.112297,0.52363634,-17.112297,7075,1
26005,0.7927273,-42.352943,0.7927273,-42.352943,7075,2
26006,1,-80,1,-80,7075,3
26007,0,0,0,0,7076,0
26008,8.062,18,8.062,18,7076,1
26009,0,-80,0,-80,7077,0
26010,0.7483542,0,0.7483542,0,7077,1
26011,3.2281947,0,3.2281947,0,7077,2
26012,5.5319514,0,5.5319514,0,7077,3
26013,6.339,-80,6.339,-80,7077,4
26014,0,-80,0,-80,7078,0
26015,0.8799001,0,0.8799001,0,7078,1
26016,4.318028,0,4.318028,0,7078,2
26017,5.4586396,-80,5.4586396,-80,7078,3
26018,8.799001,-80,8.799001,-80,7078,4
26024,0,-80,0,-80,7080,0
26025,0.82207644,0,0.82207644,0,7080,1
26026,2.9250627,0,2.9250627,0,7080,2
26027,7.0545635,0,7.0545635,0,7080,3
26028,8.259001,-80,8.259001,-80,7080,4
26029,0,-80,0,-80,7081,0
26030,0.06909091,-32.085564,0.06909091,-32.085564,7081,1
26031,0.09090909,-23.957218,0.09090909,-23.957218,7081,2
26032,0.15272728,-18.823528,0.15272728,-18.823528,7081,3
26033,0.25,-12,0.25,-12,7081,4
26034,0.5,-6,0.5,-6,7081,5
26035,0.75,-3,0.75,-3,7081,6
26036,1,0,1,0,7081,7
26042,0,0,0,0,7083,0
26043,1,1,1,1,7083,1
26044,0,-4.117155,0,-4.117155,7084,0
26045,25,2.1087856,25,2.1087856,7084,1
26046,0,-80,0,-80,7085,0
26047,0.3302014,0,0.3302014,0,7085,1
26048,1.4179236,0,1.4179236,0,7085,2
26049,2.0394793,0,2.0394793,0,7085,3
26050,2.7970002,-80,2.7970002,-80,7085,4
26051,0,1,0,1,7086,0
26052,1,1.0160428,1,1.0160428,7086,1
26053,0,-4.117155,0,-4.117155,7087,0
26054,25,2.1087856,25,2.1087856,7087,1
26060,0,0,0,0,7089,0
26061,0.19636364,0,0.19636364,0,7089,1
26062,1,1,1,1,7089,2
26063,0,0,0,0,7090,0
26064,0.28930002,0,0.28930002,0,7090,1
26065,0.66967595,0,0.66967595,0,7090,2
26066,1.7411575,-80,1.7411575,-80,7090,3
26067,2.8930001,-80,2.8930001,-80,7090,4
26074,0,0,0,0,7093,0
26075,0.39350003,0,0.39350003,0,7093,1
26076,1.4300811,0,1.4300811,0,7093,2
26077,1.8217593,-80,1.8217593,-80,7093,3
26078,3.9350002,-80,3.9350002,-80,7093,4
26079,0,0,0,0,7094,0
26080,0.216,0,0.216,0,7094,1
26081,0.69000006,0,0.69000006,0,7094,2
26082,1.3850001,-80,1.3850001,-80,7094,3
26083,2.16,-80,2.16,-80,7094,4
26084,0,1,0,1,7095,0
26085,1,1,1,1,7095,1
26086,0,1,0,1,7096,0
26087,0.083636366,1,0.083636366,1,7096,1
26088,0.3709091,0.19251335,0.3709091,0.19251335,7096,2
26089,0.6181818,0.30481285,0.6181818,0.30481285,7096,3
26090,0,1,0,1,7097,0
26091,0.06909091,0.44385028,0.06909091,0.44385028,7097,1
26092,0.18545455,0.4705882,0.18545455,0.4705882,7097,2
26093,0.45818183,0.16042781,0.45818183,0.16042781,7097,3
26094,1,0,1,0,7096,4
26095,1,0,1,0,7097,4
26096,0,0.5026738,0,0.5026738,7098,0
26097,0.19636364,1,0.19636364,1,7098,1
26098,1,0.98930484,1,0.98930484,7098,2
26099,0,0,0,0,7099,0
26100,0.40850002,0,0.40850002,0,7099,1
26101,0.9456018,0,0.9456018,0,7099,2
26102,2.572037,-80,2.572037,-80,7099,3
26103,4.085,-80,4.085,-80,7099,4
26104,0,0,0,0,7100,0
26105,0.40850002,0,0.40850002,0,7100,1
26106,0.9456018,0,0.9456018,0,7100,2
26107,2.572037,-80,2.572037,-80,7100,3
26108,4.085,-80,4.085,-80,7100,4
26109,0,0,0,0,7101,0
26110,0.40850002,0,0.40850002,0,7101,1
26111,0.9456018,0,0.9456018,0,7101,2
26112,2.572037,-80,2.572037,-80,7101,3
26113,4.085,-80,4.085,-80,7101,4
26114,0,0,0,0,7102,0
26115,0.40850002,0,0.40850002,0,7102,1
26116,0.9456018,0,0.9456018,0,7102,2
26117,2.572037,-80,2.572037,-80,7102,3
26118,4.085,-80,4.085,-80,7102,4
26119,0,0,0,0,7103,0
26120,0.40850002,0,0.40850002,0,7103,1
26121,0.9456018,0,0.9456018,0,7103,2
26122,2.572037,-80,2.572037,-80,7103,3
26123,4.085,-80,4.085,-80,7103,4
26124,0,0,0,0,7104,0
26125,0.40850002,0,0.40850002,0,7104,1
26126,0.9456018,0,0.9456018,0,7104,2
26127,2.572037,-80,2.572037,-80,7104,3
26128,4.085,-80,4.085,-80,7104,4
26129,0,0,0,0,7105,0
26130,0.40850002,0,0.40850002,0,7105,1
26131,0.9456018,0,0.9456018,0,7105,2
26132,2.572037,-80,2.572037,-80,7105,3
26133,4.085,-80,4.085,-80,7105,4
26134,0,0,0,0,7106,0
26135,0.40850002,0,0.40850002,0,7106,1
26136,0.9456018,0,0.9456018,0,7106,2
26137,2.572037,-80,2.572037,-80,7106,3
26138,4.085,-80,4.085,-80,7106,4
26139,0,-25.439331,0,-25.439331,7107,0
26140,0.40850002,0,0.40850002,0,7107,1
26141,0.9456018,0,0.9456018,0,7107,2
26142,2.572037,-80,2.572037,-80,7107,3
26143,4.085,-80,4.085,-80,7107,4
26144,0,-25.439331,0,-25.439331,7108,0
26145,0.40850002,0,0.40850002,0,7108,1
26146,0.9456018,0,0.9456018,0,7108,2
26147,2.572037,-80,2.572037,-80,7108,3
26148,4.085,-80,4.085,-80,7108,4
26149,0,-25.439331,0,-25.439331,7109,0
26150,0.40850002,0,0.40850002,0,7109,1
26151,0.9456018,0,0.9456018,0,7109,2
26152,2.572037,-80,2.572037,-80,7109,3
26153,4.085,-80,4.085,-80,7109,4
26154,0,-25.439331,0,-25.439331,7110,0
26155,0.40850002,0,0.40850002,0,7110,1
26156,0.9456018,0,0.9456018,0,7110,2
26157,2.572037,-80,2.572037,-80,7110,3
26158,4.085,-80,4.085,-80,7110,4
26159,0,0,0,0,7111,0
26160,0.23061343,0,0.23061343,0,7111,1
26161,0.5903704,0,0.5903704,0,7111,2
26162,1.3098843,-79.33054,1.3098843,-79.33054,7111,3
26163,3.9850001,-80,3.9850001,-80,7111,4
26168,0,-41.925133,0,-41.925133,7113,0
26169,0.03125,-30,0.03125,-30,7113,1
26170,0.0625,-24,0.0625,-24,7113,2
26171,0.125,-18,0.125,-18,7113,3
26172,0.25,-12,0.25,-12,7113,4
26173,0.5,-6,0.5,-6,7113,5
26174,0.75,-3,0.75,-3,7113,6
26175,1,0,1,0,7113,7
26176,0,-50,0,-50,7114,0
26177,0.21460186,-8.03347,0.21460186,-8.03347,7114,1
26178,0.7970926,0,0.7970926,0,7114,2
26179,1.678493,0,1.678493,0,7114,3
26180,3.311,0,3.311,0,7114,4
26181,3.311,-50,3.311,-50,7114,5
26182,0,0,0,0,7115,0
26183,0.40680003,0,0.40680003,0,7115,1
26184,0.47083336,0,0.47083336,0,7115,2
26185,1.1582501,-80,1.1582501,-80,7115,3
26186,4.0680003,-80,4.0680003,-80,7115,4
26187,0,0,0,0,7116,0
26188,0.24022223,0,0.24022223,0,7116,1
26189,0.5883704,0,0.5883704,0,7116,2
26190,1.0862223,-80,1.0862223,-80,7116,3
26191,1.5040001,-80,1.5040001,-80,7116,4
26192,40,60,100,340,7117,0
26193,80,60,150,340,7117,1
26194,40,60,100,340,7118,0
26195,80,60,150,340,7118,1
26196,40,60,100,355,7119,0
26197,80,60,150,355,7119,1
26198,40,60,100,355,7120,0
26199,80,60,150,355,7120,1
26200,40,60,100,355,7121,0
26201,80,60,150,355,7121,1
26202,40,60,100,370,7122,0
26203,80,60,150,370,7122,1
26204,40,60,100,370,7123,0
26205,80,60,150,370,7123,1
26206,40,60,100,370,7124,0
26207,80,60,150,370,7124,1
26208,40,66,100,385,7125,0
26209,80,66,150,385,7125,1
26210,0,0,0,0,7126,0
26211,10,0,10,0,7126,1
26212,15,82,15,82,7126,2
26213,20,11,20,11,7126,3
26214,25,3.5,25,3.5,7126,4
26215,30,2.25,30,2.25,7126,5
26216,35,1.75,35,1.75,7126,6
26217,0,0,0,0,7127,0
26218,10,0,10,0,7127,1
26219,15,85.5,15,85.5,7127,2
26220,20,11,20,11,7127,3
26221,25,3.5,25,3.5,7127,4
26222,30,0,30,0,7127,5
26223,0,-80,0,-80,7128,0
26224,0,0,0,0,7128,1
26225,0.47622225,-0.33473206,0.47622225,-0.33473206,7128,2
26226,1.1260673,-14.058578,1.1260673,-14.058578,7128,3
26227,1.5774862,-57.573223,1.5774862,-57.573223,7128,4
26228,2.1430001,-80,2.1430001,-80,7128,5
26229,0,0,0,0,7129,0
26230,5,0,5,0,7129,1
26231,10,82,10,82,7129,2
26232,15,11,15,11,7129,3
26233,20,3.5,20,3.5,7129,4
26234,25,2.25,25,2.25,7129,5
26235,30,1.75,30,1.75,7129,6
26236,0,0,0,0,7130,0
26237,5,82,5,82,7130,1
26238,10,11,10,11,7130,2
26239,15,3.5,15,3.5,7130,3
26240,20,2.25,20,2.25,7130,4
26241,25,1.75,25,1.75,7130,5
26243,0,0,0,0,7131,0
26244,5,0,5,0,7131,1
26245,10,85.5,10,85.5,7131,2
26246,15,11,15,11,7131,3
26247,20,3.5,20,3.5,7131,4
26248,25,0,25,0,7131,5
26249,0,0,0,0,7132,0
26250,5,85.5,5,85.5,7132,1
26251,10,11,10,11,7132,2
26252,15,3.5,15,3.5,7132,3
26253,20,0,20,0,7132,4
26255,0,-80,0,-80,7133,0
26256,0,0,0,0,7133,1
26257,0.5132755,0,0.5132755,0,7133,2
26258,3.6350002,0,3.6350002,0,7133,3
26259,3.6350002,-80,3.6350002,-80,7133,4
26260,0,-80,0,-80,7134,0
26261,0.26171297,0,0.26171297,0,7134,1
26262,0.60193986,-0.33473206,0.60193986,-0.33473206,7134,2
26263,1.531021,0,1.531021,0,7134,3
26264,3.0096993,-80,3.0096993,-80,7134,4
26265,5.6530004,-80,5.6530004,-80,7134,5
26272,0,-80,0,-80,7136,0
26273,0,0,0,0,7136,1
26274,0.5132755,0,0.5132755,0,7136,2
26275,3.6350002,0,3.6350002,0,7136,3
26276,3.6350002,-80,3.6350002,-80,7136,4
26277,0,0,0,0,7137,0
26278,0.46646342,-14.937759,0.46646342,-14.937759,7137,1
26279,0.7530488,-25.892113,0.7530488,-25.892113,7137,2
26280,0.8414634,-35.518677,0.8414634,-35.518677,7137,3
26281,0.91768295,-44.81328,0.91768295,-44.81328,7137,4
26282,0.96036583,-58.755188,0.96036583,-58.755188,7137,5
26283,1,-80,1,-80,7137,6
26284,0,0,0,0,7138,0
26285,8,8.937241,8,8.937241,7138,1
26293,0,0,0,0,7141,0
26294,1,1,1,1,7141,1
26295,0,-80,0,-80,7142,0
26296,0,0,0,0,7142,1
26297,0.5132755,0,0.5132755,0,7142,2
26298,3.6350002,0,3.6350002,0,7142,3
26299,3.6350002,-80,3.6350002,-80,7142,4
26300,0,0,0,0,7143,0
26301,0.34,0,0.34,0,7143,1
26302,1.1648148,0,1.1648148,0,7143,2
26303,2.4634259,-80,2.4634259,-80,7143,3
26304,3.4,-80,3.4,-80,7143,4
26305,0,0,0,0,7144,0
26306,0.216,0,0.216,0,7144,1
26307,0.69000006,0,0.69000006,0,7144,2
26308,1.3850001,-80,1.3850001,-80,7144,3
26309,2.16,-80,2.16,-80,7144,4
26310,0,0,0,0,7145,0
26311,0.216,0,0.216,0,7145,1
26312,0.69000006,0,0.69000006,0,7145,2
26313,1.3850001,-80,1.3850001,-80,7145,3
26314,2.16,-80,2.16,-80,7145,4
26315,0,0,0,0,7146,0
26316,0.216,0,0.216,0,7146,1
26317,0.69000006,0,0.69000006,0,7146,2
26318,1.3850001,-80,1.3850001,-80,7146,3
26319,2.16,-80,2.16,-80,7146,4
26320,0,0,0,0,7147,0
26321,0.216,0,0.216,0,7147,1
26322,0.69000006,0,0.69000006,0,7147,2
26323,1.3850001,-80,1.3850001,-80,7147,3
26324,2.16,-80,2.16,-80,7147,4
26325,0,-80,0,-80,7148,0
26326,0.26083335,-80,0.26083335,-80,7148,1
26327,0.68686116,0,0.68686116,0,7148,2
26328,3.7560003,0,3.7560003,0,7148,3
26329,3.7560003,-80,3.7560003,-80,7148,4
26330,0,-80,0,-80,7149,0
26331,0.26083335,-80,0.26083335,-80,7149,1
26332,0.68686116,0,0.68686116,0,7149,2
26333,3.7560003,0,3.7560003,0,7149,3
26334,3.7560003,-80,3.7560003,-80,7149,4
26335,0,-80,0,-80,7150,0
26336,0.26083335,-80,0.26083335,-80,7150,1
26337,0.68686116,0,0.68686116,0,7150,2
26338,3.7560003,0,3.7560003,0,7150,3
26339,3.7560003,-80,3.7560003,-80,7150,4
26340,0,-80,0,-80,7151,0
26341,0.26083335,-80,0.26083335,-80,7151,1
26342,0.68686116,0,0.68686116,0,7151,2
26343,3.7560003,0,3.7560003,0,7151,3
26344,3.7560003,-80,3.7560003,-80,7151,4
26345,0,-80,0,-80,7152,0
26346,0.26083335,-80,0.26083335,-80,7152,1
26347,0.68686116,0,0.68686116,0,7152,2
26348,3.7560003,0,3.7560003,0,7152,3
26349,3.7560003,-80,3.7560003,-80,7152,4
26350,0,-80,0,-80,7153,0
26351,0.26083335,-80,0.26083335,-80,7153,1
26352,0.68686116,0,0.68686116,0,7153,2
26353,3.7560003,0,3.7560003,0,7153,3
26354,3.7560003,-80,3.7560003,-80,7153,4
26355,0,-80,0,-80,7154,0
26356,0.26083335,-80,0.26083335,-80,7154,1
26357,0.68686116,0,0.68686116,0,7154,2
26358,3.7560003,0,3.7560003,0,7154,3
26359,3.7560003,-80,3.7560003,-80,7154,4
26360,0,-80,0,-80,7155,0
26361,0.26083335,-80,0.26083335,-80,7155,1
26362,0.68686116,0,0.68686116,0,7155,2
26363,3.7560003,0,3.7560003,0,7155,3
26364,3.7560003,-80,3.7560003,-80,7155,4
26370,0,-80,0,-80,7157,0
26371,0.23061343,-80,0.23061343,-80,7157,1
26372,0.5257986,0,0.5257986,0,7157,2
26373,3.9850001,0,3.9850001,0,7157,3
26374,3.9850001,-80,3.9850001,-80,7157,4
26375,0,-80,0,-80,7158,0
26376,0.23061343,-80,0.23061343,-80,7158,1
26377,0.5257986,0,0.5257986,0,7158,2
26378,3.9850001,0,3.9850001,0,7158,3
26379,3.9850001,-80,3.9850001,-80,7158,4
26380,0,-80,0,-80,7159,0
26381,0.23061343,-80,0.23061343,-80,7159,1
26382,0.5257986,0,0.5257986,0,7159,2
26383,3.9850001,0,3.9850001,0,7159,3
26384,3.9850001,-80,3.9850001,-80,7159,4
26385,0,-80,0,-80,7160,0
26386,0.23061343,-80,0.23061343,-80,7160,1
26387,0.5257986,0,0.5257986,0,7160,2
26388,3.9850001,0,3.9850001,0,7160,3
26389,3.9850001,-80,3.9850001,-80,7160,4
26390,0,-80,0,-80,7161,0
26391,0.23061343,-80,0.23061343,-80,7161,1
26392,0.5257986,0,0.5257986,0,7161,2
26393,3.9850001,0,3.9850001,0,7161,3
26394,3.9850001,-80,3.9850001,-80,7161,4
26395,0,-80,0,-80,7162,0
26396,0.23061343,-80,0.23061343,-80,7162,1
26397,0.5257986,0,0.5257986,0,7162,2
26398,3.9850001,0,3.9850001,0,7162,3
26399,3.9850001,-80,3.9850001,-80,7162,4
26400,0,-80,0,-80,7163,0
26401,0.23061343,-80,0.23061343,-80,7163,1
26402,0.5257986,0,0.5257986,0,7163,2
26403,3.9850001,0,3.9850001,0,7163,3
26404,3.9850001,-80,3.9850001,-80,7163,4
26410,0,-80,0,-80,7165,0
26411,0,0,0,0,7165,1
26412,0.08511112,0,0.08511112,0,7165,2
26413,0.9202639,-15.062759,0.9202639,-15.062759,7165,3
26414,1.6490278,-80,1.6490278,-80,7165,4
26415,2.298,-80,2.298,-80,7165,5
26416,0,-80,0,-80,7166,0
26417,0,0,0,0,7166,1
26418,0.08511112,0,0.08511112,0,7166,2
26419,0.9202639,-15.062759,0.9202639,-15.062759,7166,3
26420,1.6490278,-80,1.6490278,-80,7166,4
26421,2.298,-80,2.298,-80,7166,5
26422,0,-80,0,-80,7167,0
26423,0,0,0,0,7167,1
26424,0.21743058,0,0.21743058,0,7167,2
26425,0.9047917,-5.6903763,0.9047917,-5.6903763,7167,3
26426,2.153264,-80,2.153264,-80,7167,4
26427,3.0300002,-80,3.0300002,-80,7167,5
26428,0,-80,0,-80,7168,0
