ID,DoodadPlacementID,MinZ,MapID,WMOGroupID,DungeonMapID
2173,455528,127,289,17311,151
2174,455528,110,289,17312,151
2175,455528,-10000,289,17313,152
2177,455528,-10000,289,17314,152
2178,455528,104,289,17316,152
2179,455528,-10000,289,17311,152
2180,455528,-10000,289,17315,152
2181,455528,90,289,17319,152
2182,455528,95,289,17317,152
2183,455528,95,289,17321,152
2184,455528,-10000,289,17316,153
2185,455528,-10000,289,18950,153
2186,455528,-10000,289,17319,153
2187,455528,87,289,17320,153
2188,455528,-10000,289,17305,153
2189,455528,-10000,289,17306,153
2190,455528,-10000,289,17304,153
2193,455528,-10000,289,17320,154
2194,455528,-10000,289,17308,154
2195,455528,-10000,289,17307,154
2196,455528,-10000,289,17471,154
2197,455528,-10000,289,17317,154
2198,455528,-10000,289,17318,154
2199,455528,-10000,289,17870,152
2200,476047,-10000,329,18410,155
2201,476047,-10000,329,17738,155
2202,476047,-10000,329,17742,155
2203,476047,-10000,329,17778,155
2204,476047,-10000,329,17780,155
2206,476047,-10000,329,17787,155
2207,476047,-10000,329,17789,155
2208,476047,-10000,329,17791,155
2209,476047,-10000,329,17794,155
2210,476047,-10000,329,17819,155
2211,476047,-10000,329,17822,155
2212,476047,-10000,329,17824,155
2213,476047,-10000,329,17827,155
2214,476047,-10000,329,17795,155
2215,476047,-10000,329,17826,155
2216,476047,-10000,329,17817,155
2217,476047,-10000,329,17776,155
2218,476047,-10000,329,17777,155
2219,476047,-10000,329,17779,155
2220,476047,-10000,329,17781,155
2221,476047,-10000,329,17788,155
2222,476047,-10000,329,17790,155
2223,476047,-10000,329,17792,155
2224,476047,-10000,329,17793,155
2225,476047,-10000,329,17800,155
2226,476047,-10000,329,17806,155
2227,476047,-10000,329,17818,155
2228,476047,-10000,329,17820,155
2229,476047,-10000,329,17821,155
2230,476047,-10000,329,17823,155
2231,476047,-10000,329,17825,155
2232,476047,-10000,329,17737,155
2233,476047,-10000,329,17741,155
2234,476047,-10000,329,17743,155
2235,476047,-10000,329,17745,155
2236,476047,-10000,329,17749,155
2237,476047,-10000,329,17773,156
2238,476047,-10000,329,17774,156
2239,476047,-10000,329,17775,156
2240,476047,-10000,329,17783,156
2241,476047,-10000,329,17785,156
2242,476047,-10000,329,17756,156
2243,476047,-10000,329,17758,156
2244,476047,-10000,329,17760,156
2245,476047,-10000,329,17769,156
2246,476047,-10000,329,17770,156
2247,476047,-10000,329,17771,156
2248,476047,-10000,329,17772,156
2249,476047,-10000,329,17808,156
2250,476047,-10000,329,17784,156
2251,476047,-10000,329,17786,156
2252,476047,-10000,329,17755,156
2253,476047,-10000,329,17744,156
2254,476047,-10000,329,17757,156
2255,476047,-10000,329,17759,156
2256,476047,-10000,329,17753,156
2257,476047,-10000,329,17752,156
2258,476047,-10000,329,17803,156
2260,476047,-10000,329,17754,156
2261,476047,-10000,329,17802,156
2262,476047,-10000,329,17768,156
2263,476047,-10000,329,17764,156
2264,476047,-10000,329,17763,156
2265,476047,-10000,329,17765,156
2266,476047,-10000,329,17749,156
2267,476047,-10000,329,17766,156
2268,476047,-10000,329,17767,156
2269,476047,-10000,329,17814,156
2270,476047,-10000,329,17761,156
2271,476047,-10000,329,17812,156
2272,476047,-10000,329,17815,156
2273,476047,-10000,329,17762,156
2454,0,-10000,48,335,162
2455,0,-10000,48,337,162
2456,0,-10000,48,336,162
2457,0,-10000,48,341,162
2458,0,-10000,48,340,162
2459,0,-10000,48,339,162
2460,0,-10000,48,338,162
2461,0,-10000,48,358,162
2462,0,-10000,48,342,162
2463,0,-10000,48,343,162
2464,0,-10000,48,344,162
2465,0,-10000,48,345,162
2466,0,-10000,48,346,162
2467,0,-10000,48,347,162
2470,0,-10000,48,348,163
2471,0,-10000,48,349,163
2472,0,-10000,48,350,163
2473,0,-10000,48,351,163
2474,0,-10000,48,356,163
2475,0,-10000,48,354,163
2476,0,-10000,48,355,163
2477,0,-10000,48,352,163
2478,0,-10000,48,353,163
2479,0,-10000,48,355,164
2482,0,-10000,48,334,162
2483,0,-10000,48,357,162
2484,0,-10000,34,2829,165
2485,0,-10000,34,2846,165
2486,0,-10000,34,2855,165
2487,0,-10000,34,2838,165
2488,0,-10000,34,2830,165
2489,0,-10000,34,2831,165
2490,0,-10000,34,2833,165
2491,0,-10000,34,2835,165
2492,0,-10000,34,2837,165
2493,0,-10000,34,2840,165
2494,0,-10000,34,2842,165
2495,0,-10000,34,2844,165
2496,0,-10000,34,2847,165
2497,0,-10000,34,2849,165
2498,0,-10000,34,2851,165
2499,0,-10000,34,2853,165
2500,0,-10000,34,2856,165
2501,0,-10000,34,2858,165
2502,0,-10000,34,2857,165
2503,0,-10000,34,2828,165
2504,0,-10000,34,2832,165
2505,0,-10000,34,2834,165
2506,0,-10000,34,2836,165
2507,0,-10000,34,2839,165
2508,0,-10000,34,2841,165
2509,0,-10000,34,2843,165
2510,0,-10000,34,2845,165
2511,0,-10000,34,2848,165
2512,0,-10000,34,2850,165
2513,0,-10000,34,2852,165
2514,0,-10000,34,2854,165
2516,170633,-10000,36,240,166
2517,170633,-10000,36,201,166
2518,170633,-10000,36,197,166
2519,170633,-10000,36,202,166
2520,170633,-10000,36,198,166
2521,170633,-10000,36,193,166
2522,170633,-10000,36,199,166
2523,170633,-10000,36,203,166
2524,170633,-10000,36,194,166
2525,170633,-10000,36,200,166
2526,170633,-10000,36,205,166
2527,170633,-10000,36,196,166
2528,170633,-10000,36,195,166
2529,170633,-10000,36,246,166
2530,170633,-10000,36,213,166
2531,170633,-10000,36,211,166
2532,170633,-10000,36,212,166
2533,170633,27,36,214,166
2534,170633,-10000,36,214,167
2535,170633,-10000,36,206,167
2536,170633,-10000,36,207,167
2537,170633,-10000,36,209,167
2538,170633,-10000,36,239,167
2539,170633,-10000,36,12510,167
2540,170633,-10000,36,233,167
2541,170633,-10000,36,227,167
2542,170633,-10000,36,12511,167
2543,170633,-10000,36,210,167
2544,170633,-10000,36,245,167
2545,0,-10000,90,1172,168
2546,0,-10000,90,6957,168
2547,0,-10000,90,1116,168
2548,0,-10000,90,1115,168
2549,0,-10000,90,1114,168
2550,0,-10000,90,1113,168
2551,0,-10000,90,1129,168
2552,0,-180,90,1122,168
2553,0,-10000,90,1127,168
2554,0,-10000,90,1120,168
2555,0,-10000,90,1131,168
2556,0,-10000,90,1119,168
2557,0,-10000,90,1121,169
2558,0,-10000,90,1117,169
2559,0,-10000,90,1122,169
2560,0,-10000,90,1130,169
2561,0,-10000,90,1105,169
2562,0,-10000,90,1107,169
2563,0,-10000,90,1108,169
2564,0,-10000,90,1109,169
2565,0,-10000,90,1110,169
2566,0,-10000,90,1111,169
2567,0,-10000,90,1112,169
2568,0,-10000,90,1166,169
2569,0,-10000,90,1139,169
2570,0,-10000,90,1137,169
2571,0,-10000,90,1140,169
2572,0,-10000,90,1138,170
2573,0,-10000,90,1158,170
2574,0,-10000,90,1159,170
2575,0,-10000,90,1155,170
2576,0,-10000,90,1161,170
2577,0,-10000,90,18698,170
2578,0,-10000,90,1160,170
2579,0,-10000,90,7189,170
2580,0,-10000,90,1156,170
2581,0,-10000,90,1157,170
2582,0,-10000,70,1268,171
2583,0,-10000,70,1289,171
2584,0,-10000,70,1299,171
2585,0,-10000,70,8106,171
2586,0,-10000,70,8108,171
2587,0,-10000,70,6174,171
2588,0,-10000,70,1263,171
2589,0,-10000,70,1266,171
2591,0,-10000,70,1272,171
2592,0,-10000,70,1274,171
2593,0,-10000,70,1277,171
2594,0,-10000,70,1280,171
2595,0,-10000,70,1282,171
2596,0,-10000,70,1285,171
2597,0,-10000,70,1287,171
2599,0,-10000,70,1293,171
2600,0,-10000,70,1296,171
2601,0,-10000,70,1298,171
2602,0,-10000,70,1301,171
2603,0,-10000,70,1279,171
2604,0,-10000,70,8105,171
2605,0,-10000,70,8107,171
2606,0,-10000,70,8109,171
2607,0,-10000,70,1260,171
2608,0,-10000,70,1262,171
2609,0,-10000,70,1264,171
2610,0,-10000,70,1265,171
2612,0,-10000,70,1270,171
2613,0,-10000,70,1271,171
2614,0,-10000,70,1273,171
2615,0,-10000,70,1275,171
2616,0,-10000,70,1276,171
2617,0,-10000,70,1278,171
2618,0,-10000,70,1281,171
2619,0,-10000,70,1283,171
2620,0,-10000,70,1284,171
2621,0,-10000,70,1286,171
2623,0,-10000,70,1291,171
2624,0,-10000,70,1292,171
2625,0,-10000,70,1294,171
2626,0,-10000,70,1295,171
2627,0,-10000,70,1297,171
2628,0,-10000,70,1300,171
2629,0,-10000,70,1302,171
2630,0,-10000,70,1303,171
2631,0,-10000,70,1259,171
2632,0,-10000,70,1261,171
2633,0,-10000,90,1162,170
2634,0,-10000,90,7188,170
2635,0,-10000,90,7190,170
2636,0,-10000,90,7192,170
2637,0,-10000,90,7193,170
2638,0,-10000,90,7194,170
2639,0,-10000,90,7191,170
2640,0,-10000,90,7187,170
2641,0,-10000,90,1135,170
2642,0,-10000,90,1149,170
2643,0,-10000,90,1135,172
2644,0,-10000,90,1149,172
2645,0,-10000,90,1169,172
2646,0,-10000,90,1148,172
2647,0,-10000,90,1151,172
2648,0,-10000,90,1147,172
2649,0,-10000,90,1168,172
2650,0,-10000,90,1146,172
2651,0,-10000,90,1167,172
2652,0,-10000,90,1145,172
2653,0,-10000,90,1152,172
2654,0,-10000,90,1143,172
2655,0,-10000,90,1104,172
2656,0,-10000,90,1142,172
2657,0,-10000,90,1153,172
2658,0,-10000,90,1170,172
2659,0,-10000,90,1154,172
2660,0,-10000,90,1141,172
2661,0,-10000,90,1106,169
2662,0,-10000,90,18695,170
2663,0,-10000,90,18697,170
2664,0,-10000,90,18696,170
2665,0,-10000,90,1117,168
2739,0,-10000,109,5211,176
2740,0,-10000,109,5208,176
2741,0,-10000,109,5259,176
2742,0,-10000,109,5260,176
2743,0,-10000,109,5210,176
2744,0,-10000,109,5254,176
2745,0,-10000,109,5209,176
2746,0,-10000,109,5252,176
2747,0,-10000,109,5202,176
2748,0,-10000,109,5314,176
2749,0,-10000,109,5195,176
2750,0,-10000,109,5207,176
2751,0,-10000,109,5253,176
2752,0,-10000,109,5206,176
2753,0,-10000,109,5255,176
2754,0,-10000,109,5256,176
2769,353170,-10000,189,14694,141
2770,353170,-10000,189,14696,141
2771,353170,-10000,189,7949,141
2772,353170,-10000,189,7951,141
2773,353170,-10000,189,7953,141
2774,353170,-10000,189,7955,141
2775,353170,-10000,189,7957,141
2776,353170,-10000,189,7959,141
2777,353170,-10000,189,7961,141
2778,353170,-10000,189,7963,141
2779,353170,-10000,189,14695,141
2780,353170,-10000,189,14697,141
2781,353170,-10000,189,14698,141
2782,353170,-10000,189,7952,141
2783,353170,-10000,189,7954,141
2784,353170,-10000,189,7956,141
2785,353170,-10000,189,7958,141
2786,353170,-10000,189,7960,141
2787,353170,-10000,189,7962,141
2788,353170,-10000,189,14693,141
2789,353172,-10000,189,14691,179
2790,353172,-10000,189,7907,179
2791,353172,-10000,189,7917,179
2792,353172,-10000,189,14690,179
2793,353172,-10000,189,14692,179
2794,353172,-10000,189,7904,179
2795,353172,-10000,189,7908,179
2796,353172,-10000,189,7910,179
2797,353172,-10000,189,7912,179
2798,353172,-10000,189,7916,179
2799,353172,-10000,189,7919,179
2800,353172,-10000,189,7921,179
2801,353172,-10000,189,7968,179
2802,353172,-10000,189,7901,179
2803,353172,-10000,189,7903,179
2804,353172,-10000,189,7905,179
2805,353172,-10000,189,7906,179
2806,353172,-10000,189,7911,179
2807,353172,-10000,189,7913,179
2808,353172,-10000,189,7915,179
2809,353172,-10000,189,7918,179
2810,353172,-10000,189,7920,179
2811,353171,-10000,189,7883,137
2812,353171,-10000,189,7891,137
2813,353171,-10000,189,7893,137
2814,353171,-10000,189,7895,137
2815,353171,-10000,189,7890,137
2816,353171,-10000,189,7892,137
2817,353171,-10000,189,7894,137
2818,353171,-10000,189,7896,137
2819,0,-10000,70,1269,180
2820,0,-10000,70,1288,180
2821,0,-10000,70,1290,180
2822,0,-10000,70,1267,180
2823,0,-10000,70,1284,180
2824,0,-10000,409,14769,181
2825,0,-10000,409,14765,181
2826,0,-10000,409,14764,181
2827,0,-10000,409,14767,181
2828,0,-10000,409,14770,181
2829,0,-10000,409,14772,181
2830,0,-10000,409,14773,181
2831,0,-10000,409,14775,181
2832,0,-10000,409,14763,181
2833,0,-10000,409,14766,181
2834,0,-10000,409,14768,181
2835,0,-10000,409,14771,181
2836,0,-10000,469,15175,182
2837,0,-10000,469,15181,182
2838,0,-10000,469,15182,182
2839,0,-10000,469,15183,182
2840,0,-10000,469,15185,182
2841,0,420,469,15185,183
2842,0,-10000,469,15187,183
2843,0,-10000,469,15186,183
2844,0,-10000,469,15188,183
2845,0,445,469,15188,184
2846,0,-10000,469,19133,184
2847,0,-10000,469,19134,184
2848,0,-10000,469,19136,184
2849,0,-10000,469,19135,184
2856,0,-10000,469,15174,185
2857,0,-10000,469,19139,185
2858,0,-10000,469,19138,185
2859,0,-10000,469,19132,185
2860,0,-10000,469,15178,185
2861,0,-10000,469,19135,185
2862,0,-10000,469,19136,185
2863,0,-10000,469,19137,185
2878,3023044,-10000,531,19584,191
2879,3023044,-10000,531,19586,191
2880,3023044,-10000,531,19588,191
2881,3023044,-10000,531,19587,191
2882,3023044,-10000,531,13735,191
2883,3023044,-10000,531,81,191
2885,3023044,-10000,531,13618,191
2886,3023044,-10000,531,13617,191
2887,3023044,-10000,531,13625,191
2888,3023044,-10000,531,13629,191
2889,3023044,-10000,531,19519,191
2890,3023044,-10000,531,19585,191
2891,3023044,-10000,531,19589,191
2895,3023044,-10000,531,67,191
2896,3023044,-10000,531,69,191
2897,3023044,-10000,531,71,191
2898,3023044,-10000,531,20044,191
2899,3023044,-10000,531,75,191
2901,3023044,-10000,531,13616,191
2902,3023044,-10000,531,13626,191
2903,3023044,-10000,531,76,191
2904,3023044,-10000,531,13619,191
2905,3023044,-10000,531,13614,191
2906,3023044,-10000,531,13621,191
2907,3023044,-10000,531,13628,191
2908,3023044,-10000,531,13630,191
2909,3023044,-10000,531,13725,191
2910,3023044,-10000,531,13726,191
2911,3023044,-10000,531,13729,191
2912,3023044,-10000,531,13731,191
2913,3023044,-10000,531,13734,191
2915,3023044,-10000,531,72,191
2916,3023044,-10000,531,74,191
2917,3023044,-10000,531,77,191
2918,3023044,-10000,531,20088,191
2919,3023044,-10000,531,20087,191
2920,3023044,-10000,531,13627,192
2921,3023044,-10000,531,49,192
2922,3023044,-10000,531,81,192
2926,3023044,-10000,531,47,195
2927,3023044,-10000,531,77,195
2928,3023044,-10000,531,13729,195
2930,3023044,-10000,531,76,195
2931,3023044,-10000,531,87,195
2932,3023044,-10000,531,13613,195
2933,3023044,-10000,531,13610,195
2934,3023044,-10000,531,55,195
2935,3023044,-10000,531,56,195
2936,3023044,-10000,531,57,195
2937,3023044,-10000,531,20086,195
2938,0,-10000,249,13551,196
2939,0,-10000,249,13553,196
2940,0,-10000,249,13556,196
2941,0,-10000,249,13558,196
2942,0,-10000,249,13554,196
2943,0,-10000,249,13552,196
2944,0,-10000,249,13555,196
2945,0,-10000,249,13557,196
2956,0,-10000,230,13139,200
2957,0,-10000,230,13148,200
2958,0,-10000,230,13134,200
2959,0,-10000,230,13135,200
2960,0,-10000,230,13136,200
2961,0,-10000,230,13137,200
2962,0,-10000,230,13138,200
2963,0,-10000,230,13140,200
2964,0,-10000,230,13127,200
2965,0,-10000,230,13149,200
2966,0,-10000,230,13151,200
2967,0,-10000,230,13160,200
2968,0,-10000,230,13141,200
2970,0,-10000,230,13144,200
2971,0,-10000,230,13143,200
2972,0,-10000,230,13145,200
2973,0,-10000,230,13187,200
2974,0,-55,230,13160,201
2975,0,-10000,230,13161,201
2976,0,-49,230,13151,201
2977,0,-10000,230,13159,201
2978,0,-10000,230,13190,201
2979,0,-10000,230,13157,201
2980,0,-10000,230,13156,201
2981,0,-10000,230,13158,201
2982,0,-43,230,13149,201
2983,0,-10000,230,13146,201
2984,0,-38,230,13143,201
2985,0,-10000,230,13150,200
2987,0,-10000,230,13147,201
2988,0,-10000,230,13188,201
2989,0,-10000,230,13141,201
2990,0,-10000,230,13150,201
2991,0,-10000,230,13153,201
2992,0,-10000,230,13152,201
2993,0,-10000,230,13154,201
2994,0,-10000,230,13184,201
2995,0,-10000,230,13182,201
2996,0,-10000,230,13162,201
2997,0,-10000,230,13163,201
2998,0,-10000,230,13165,201
2999,0,-10000,230,13185,201
3000,0,-10000,230,13167,201
3001,0,-10000,230,13168,201
3002,0,-10000,230,13186,201
3003,0,-10000,230,13169,201
3004,0,-10000,230,13170,201
3005,0,-10000,229,13093,202
3006,0,-10000,229,13090,202
3007,0,-10000,229,13091,202
3008,0,-10000,229,13094,202
3009,0,-10000,229,13087,202
3010,0,-10000,229,13085,202
3011,0,-10000,229,13088,202
3080,0,-10000,229,13096,207
3081,0,-10000,229,13087,207
3082,0,-6,229,13093,207
3083,0,-10000,229,13097,207
3084,0,-10000,229,13098,207
3089,0,-10000,229,13052,208
3091,0,20,229,13085,208
3092,0,-10000,229,13087,208
3093,0,-10000,229,13095,208
3094,0,-10000,229,13116,208
3095,0,-10000,229,13115,208
3096,0,-10000,229,13055,209
3097,0,-10000,229,13060,209
3098,0,-10000,229,13083,209
3099,0,-10000,229,13061,209
3100,0,-10000,229,13052,209
3101,0,44,229,13085,209
3102,0,-10000,229,13054,209
3103,0,-10000,229,13099,209
3104,0,-10000,229,13049,209
3105,0,-10000,229,13045,209
3106,0,-10000,229,13114,210
3107,0,-10000,229,17890,210
3108,0,-10000,229,13113,210
3109,0,-10000,229,13099,210
3110,0,-10000,229,13100,210
3111,0,-10000,229,13122,210
3112,0,-10000,229,13123,210
3113,0,77,229,13085,211
3114,0,-10000,229,13101,211
3115,0,-10000,229,13120,211
3116,0,-10000,229,13058,210
3117,0,-10000,229,13084,210
3118,0,-10000,229,13062,210
3119,0,-10000,229,13063,210
3120,0,-10000,229,13070,210
3121,0,-10000,229,13070,211
3122,0,-10000,229,13064,211
3123,0,-10000,229,13068,211
3124,0,-10000,229,13069,211
3210,0,-10000,229,13053,209
3211,0,-10000,229,13089,207
3212,0,8,229,13088,207
3213,0,-10000,229,13092,202
3214,0,10,229,13085,207
3215,0,-10000,558,21480,214
3216,0,-10000,558,20957,214
3217,0,-10000,558,20958,214
3218,0,-10000,558,21497,215
3219,0,-10000,558,20953,215
3220,0,-10000,558,21104,215
3221,0,-10000,558,20976,215
3222,0,-10000,558,22223,215
3223,0,-10000,558,22203,215
3224,0,12,558,20958,215
3225,0,-10000,558,20960,215
3226,0,-10000,558,20978,215
3227,0,-10000,558,20977,215
3228,0,-10000,558,22202,215
3229,0,-10000,556,21560,216
3230,0,-10000,556,21553,216
3231,0,-10000,556,21281,216
3232,0,-10000,556,22059,216
3233,0,-10000,556,21557,216
3234,0,-10000,556,21559,216
3235,0,-10000,556,21555,216
3236,0,-10000,556,21556,216
3237,0,-10000,556,22064,216
3238,0,-10000,556,21009,216
3239,0,13,556,21009,217
3240,0,-10000,556,22063,217
3241,0,-10000,556,21561,217
3242,0,-10000,556,22062,217
3243,0,-10000,556,21287,217
3244,0,-10000,556,22061,217
3245,0,-10000,556,21024,217
3246,0,-10000,556,21552,217
3247,0,-10000,556,22060,217
3248,0,-10000,555,22207,218
3249,0,-10000,555,22208,218
3250,0,-10000,555,21579,218
3251,0,-10000,555,22213,218
3252,0,-10000,555,21570,218
3253,0,-10000,555,21575,218
3254,0,-10000,555,21577,218
3255,0,-10000,555,21580,218
3256,0,-10000,555,21584,218
3257,0,-10000,555,21586,218
3258,0,-10000,555,21571,218
3259,0,-10000,555,21574,218
3260,0,-10000,555,21576,218
3261,0,-10000,555,21578,218
3262,0,-10000,555,21583,218
3263,0,-10000,555,21585,218
3264,0,-10000,555,21741,218
3265,0,-10000,555,22333,218
3266,0,-10000,555,22206,218
3267,0,-10000,555,21606,218
3268,0,-10000,555,21572,218
3269,770467,-10000,543,20950,219
3270,770467,-10000,543,21101,219
3271,770467,-10000,543,20951,219
3274,0,-10000,542,20175,221
3276,0,-10000,542,20180,221
3277,0,-10000,542,22065,221
3278,0,-10000,542,20174,221
3280,0,-10000,542,20179,221
3281,0,-10000,542,20176,221
3286,0,-10000,542,20178,221
3287,0,-10000,540,20181,222
3288,0,-10000,540,20183,222
3289,0,-10000,540,20182,222
3290,0,-10000,540,20184,222
3291,0,-10000,540,20185,222
3292,0,-10000,540,22329,222
3293,0,-10000,540,20188,222
3294,0,-10000,540,20186,222
3295,0,-10000,540,22378,222
3296,0,-10000,540,22330,222
3297,0,-10000,540,20187,222
3298,0,-10000,540,20189,222
3299,0,-10000,546,20471,223
3302,0,-28,545,20472,226
3303,0,-10000,545,20472,227
3304,0,-10000,545,22231,227
3305,0,-10000,545,22230,227
3306,0,-10000,545,20473,227
3307,0,-10000,547,22226,228
3308,0,-10000,547,22228,228
3309,0,-10000,547,22225,228
3310,0,-10000,547,22227,228
3311,0,-10000,547,22229,228
3313,0,-10000,553,21081,230
3314,0,-10000,553,21082,230
3315,0,-10000,553,21075,230
3316,0,-10000,553,21074,230
3317,0,-10000,553,21073,230
3318,0,-10000,553,21072,230
3319,0,-10000,554,21913,231
3320,0,-10000,554,21252,231
3321,0,-10000,554,21251,231
3322,0,-10000,554,21258,231
3323,0,-10000,554,21113,231
3324,0,-10000,554,21249,231
3325,0,20,554,21249,232
3326,0,-10000,554,21257,232
3327,0,24,554,21113,232
3328,0,-10000,554,21255,232
3329,0,-10000,554,21250,232
3330,0,-10000,554,21912,232
3331,0,-10000,552,21708,233
3332,0,-10000,552,21432,233
3333,0,-10000,552,21709,233
3334,0,-10000,552,21784,233
3335,0,-10000,552,21715,233
3336,0,-10000,552,21716,233
3337,0,-5,552,21716,234
3338,0,-10000,552,21790,234
3339,0,-10000,552,21789,234
3340,0,-10000,552,21791,234
3341,0,-10000,552,21713,234
3342,0,-10000,552,21792,234
3344,0,-10000,552,21793,234
3345,0,-10000,552,21787,234
3346,0,25,552,21787,235
3347,0,-10000,552,21788,235
3348,0,48,552,21789,235
3349,0,-10000,552,21712,235
3350,0,-10000,552,21783,235
3351,0,-10000,552,21785,235
3352,2056542,-10000,585,23125,236
3353,2056542,-10000,585,23731,236
3354,2056542,-10000,585,23732,236
3355,2056542,-10000,585,23121,236
3356,2056542,-10000,585,23120,236
3357,2056542,-10000,585,23119,236
3358,2056542,-10000,585,23162,236
3359,2056542,-10000,585,23171,236
3360,2056542,-12,585,23171,237
3361,2056542,-10000,585,23168,237
3362,2056542,-10000,585,23167,237
3363,2056542,-10000,585,23169,237
3364,2056542,-10000,585,23170,237
3365,2056542,-10000,585,23123,237
3366,2056542,-10000,585,23122,237
3367,2056542,-10000,585,23733,237
3368,2056542,-10000,585,23734,237
3369,2056542,-3,585,23121,237
3370,2056542,-10000,585,26192,237
3371,0,-10000,557,21175,238
3372,0,-10000,557,21172,238
3373,0,-10000,557,22205,238
3374,0,-10000,557,20936,238
3375,0,-10000,557,20944,238
3376,0,-10000,557,21847,238
3377,0,-10000,557,21505,238
3378,0,-10000,557,21173,238
3379,0,-10000,557,21504,238
3380,0,-10000,557,21506,238
3381,0,-10000,557,21508,238
3382,0,-10000,557,21848,238
3383,0,-10000,557,21165,238
3384,0,-10000,557,21167,238
3469,5970718,-10000,757,29986,252
3470,5970718,-10000,757,29992,252
3471,5970718,-10000,757,29988,252
3472,5970718,-10000,757,30074,252
3473,5970718,-10000,757,29989,252
3474,5970718,-10000,757,29990,252
3475,5970718,-10000,757,29982,252
3476,5970718,-10000,757,29984,252
3477,5970718,-10000,757,30077,252
3478,5970718,-10000,757,29985,252
3479,5970718,-10000,757,29991,252
3485,0,-10000,429,18135,262
3486,0,-10000,429,18161,262
3487,0,-10000,429,18181,262
3488,0,-10000,429,18180,262
3489,0,-10000,429,18179,262
3490,0,-10000,429,18187,262
3491,0,-10000,429,18197,262
3492,0,-10000,429,18195,262
3493,0,-10000,429,18430,262
3494,0,-10000,429,18431,262
3495,0,-10000,429,18432,262
3496,0,-10000,429,18196,262
3497,0,-10000,429,18194,262
3498,0,-10000,429,18136,262
3499,0,-10000,429,18139,262
3500,0,-10000,429,18138,262
3501,0,-10000,349,19051,256
3502,0,-10000,349,17073,256
3503,0,-10000,349,17074,256
3504,0,-10000,349,17075,256
3505,0,-10000,349,17076,256
3506,0,-10000,349,19050,256
3507,0,-10000,349,17081,256
3508,0,-10000,349,17912,256
3509,0,-10000,349,17086,256
3510,0,-10000,349,17088,256
3511,0,-10000,349,17089,256
3512,0,-10000,349,17094,256
3513,0,-10000,349,17093,256
3514,0,-10000,349,17092,256
3515,0,-10000,349,17091,256
3516,0,-10000,349,17080,256
3517,0,-10000,349,17911,256
3518,0,-10000,349,17079,256
3519,0,-10000,349,17095,256
3520,0,-10000,349,17078,256
3521,0,-10000,349,17077,256
3522,0,-10000,349,17097,256
3523,0,-10000,349,17071,257
3524,0,-10000,349,17072,257
3525,0,-10000,349,17052,257
3526,0,-10000,349,17053,257
3527,0,-10000,349,17054,257
3528,0,-10000,349,17055,257
3529,0,-10000,349,17057,257
3530,0,-10000,349,17058,257
3531,0,-10000,349,17069,257
3532,0,-10000,349,17070,257
3533,0,-10000,349,17059,257
3534,0,-10000,349,17060,257
3535,0,-10000,349,17061,257
3536,0,-10000,349,17062,257
3537,0,-10000,349,17063,257
3538,0,-10000,349,17064,257
3539,0,-10000,349,17065,257
3588,0,-10000,349,17056,257
3589,0,-10000,349,17068,257
3590,0,-10000,349,17066,257
3591,0,-10000,349,17067,257
3645,0,-10000,429,18116,263
3646,0,-10000,429,18151,263
3647,0,-10000,429,18152,263
3648,0,-10000,429,18158,263
3649,0,-10000,429,18126,263
3650,0,-10000,429,18127,263
3651,0,-10000,429,18125,263
3652,0,-10000,429,18128,263
3653,0,-10000,429,18129,263
3654,0,-10000,429,18170,264
3655,0,-10000,429,18171,264
3656,0,-10000,429,18153,265
3657,0,-10000,429,18154,265
3658,0,-10000,429,18155,265
3659,0,-10000,429,18156,265
3660,0,-10000,429,18157,265
3661,0,-10000,429,18169,265
3662,0,-10000,429,18172,265
3663,0,-10000,429,18168,265
3664,0,-10000,429,18130,266
3665,0,-10000,429,18131,266
3666,0,-10000,429,18173,266
3667,0,-10000,429,18176,266
3668,0,-10000,429,18175,266
3669,0,-10000,429,18200,266
3670,0,-10000,429,18201,266
3671,0,-10000,429,18149,266
3672,0,-10000,429,18146,266
3673,0,-10000,429,18147,266
3674,0,-10000,429,18148,266
3675,0,-10000,429,18140,266
3676,0,-10000,429,18145,266
3677,0,-10000,429,18144,266
3678,0,-10000,429,18143,266
3679,0,-10000,429,18142,266
3680,0,-10000,429,18141,266
3681,0,-10000,429,18251,266
3682,0,-10000,429,18160,266
3683,0,-10000,429,18692,267
3684,0,-10000,429,18178,267
3685,0,-10000,429,18177,267
3686,0,-10000,429,18199,267
3687,0,-10000,429,18159,267
3688,0,-10000,429,18189,267
3689,0,-10000,429,18190,267
3690,0,-10000,429,18191,267
3691,0,-10000,429,18122,267
3692,0,-10000,429,18120,267
3693,0,-10000,429,18121,267
3694,0,-10000,429,18117,267
3695,0,-10000,429,18150,267
3696,0,-10000,429,18167,267
3697,0,-10000,429,18166,267
3698,0,-10000,429,18165,267
3699,0,-10000,429,18164,267
3700,0,-10000,429,18163,267
3701,0,-10000,429,18162,267
3702,6034191,-10000,644,29422,120
3703,6034192,-10000,644,29422,120
3704,6034194,-10000,644,29422,120
3705,6034195,-10000,644,29422,120
3706,6036775,-10000,644,29422,120
3707,6036776,-10000,644,29422,120
3708,6036990,-10000,644,29422,120
3709,6036991,-10000,644,29422,120
3710,6036994,-10000,644,29422,120
3711,6036996,-10000,644,29422,120
3712,6036997,-10000,644,29422,120
