ID,MapID,AreaID,ChunkX,ChunkY
5101,1,4850,35,35
5102,1,4850,35,36
5103,1,4850,35,37
5104,1,4850,36,35
5105,1,4850,36,36
5106,1,4850,36,37
5107,1,4851,35,36
5108,1,4852,34,36
5109,1,4852,35,36
5110,1,4853,35,37
5111,1,4853,35,38
5112,1,4854,36,37
5113,1,4854,36,38
5114,1,4855,35,37
5115,1,4855,35,38
5116,1,4856,36,39
5117,1,4857,35,39
5118,1,4860,36,35
5119,1,4861,34,22
5120,1,4861,35,22
5121,1,4861,35,23
5122,1,4861,36,23
5123,1,4861,37,23
5124,1,4863,41,34
5125,1,4863,41,35
5126,1,4863,42,34
5127,1,4863,42,35
5128,1,4864,41,34
5129,1,4865,42,34
5130,1,4866,42,34
5131,1,4867,42,33
5132,1,4875,41,33
5133,1,4875,41,34
5134,1,4875,42,33
5135,1,4875,42,34
5136,1,4878,32,37
5137,1,4878,32,38
5138,1,4878,33,37
5139,1,4878,33,38
5140,1,4879,32,38
5141,1,4880,32,37
5142,1,4881,33,32
5143,1,4881,34,32
5144,1,4882,34,45
5145,1,4882,34,46
5146,1,4882,35,46
5147,1,4883,33,45
5148,1,4883,34,45
5149,1,4884,32,44
5150,1,4884,32,45
5151,1,4884,33,43
5152,1,4884,33,44
5153,1,4884,33,45
5154,1,4884,34,44
5155,1,4885,35,44
5156,1,4885,35,45
5157,1,4885,36,44
5158,1,4885,36,45
5159,1,4888,36,35
5160,1,4925,29,32
5161,1,4925,29,33
5162,1,4925,30,32
5163,1,4925,30,33
5164,1,4927,32,29
5165,1,4927,33,29
5166,1,4928,32,28
5167,1,4928,32,29
5168,1,4929,31,29
5169,1,4929,31,30
5170,1,4930,30,30
5171,1,4930,30,31
5172,1,4930,31,30
5173,1,4930,31,31
5174,1,4931,29,30
5175,1,4931,29,31
5176,1,4931,30,30
5177,1,4931,30,31
5178,1,4933,31,30
5179,1,4933,32,30
5180,1,4934,30,28
5181,1,4935,29,29
5182,1,4935,30,29
5183,1,4936,29,27
5184,1,4936,29,28
5185,1,4937,28,27
5186,1,4937,28,28
5187,1,4937,29,27
5188,1,4937,29,28
5189,1,4938,28,28
5190,1,4938,28,29
5191,1,4938,29,28
5192,1,4938,29,29
5193,1,4939,28,29
5194,1,4939,28,30
5195,1,4940,32,31
5196,1,4941,32,30
5197,1,4941,32,31
5198,1,4941,33,30
5199,1,4941,33,31
5200,1,4942,30,28
5201,1,4942,30,29
5202,1,4943,29,28
5203,1,4943,29,29
5204,1,4944,28,28
5205,1,4944,28,29
5206,1,4944,29,28
5207,1,4944,29,29
5208,1,4946,35,39
5209,1,4946,36,39
5210,1,4946,36,40
5211,1,4947,35,38
5212,1,4948,35,38
5213,1,4948,35,39
5214,1,4949,36,39
5215,1,4978,36,21
5216,1,4978,36,22
5217,1,4979,35,21
5218,1,4979,35,22
5219,1,4979,36,21
5220,1,4979,36,22
5221,1,4980,36,22
5222,1,4981,39,30
5223,1,4981,39,31
5224,1,4981,39,32
5225,1,4981,40,30
5226,1,4981,40,31
5227,1,4982,39,29
5228,1,4982,40,29
5229,1,4982,41,29
5230,1,4984,39,23
5231,1,4984,40,23
5232,1,4985,33,32
5233,1,4985,34,32
5234,1,4985,34,33
5235,1,4986,35,35
5236,1,4986,35,36
5237,1,4988,35,22
5238,1,4988,36,22
5239,1,4989,35,22
5240,1,4990,36,22
5241,1,4990,37,22
5242,1,4991,38,23
5243,1,4991,38,24
5244,1,4991,39,22
5245,1,4991,39,23
5246,1,4991,39,24
5247,1,4991,40,22
5248,1,4991,40,23
5249,1,4991,40,24
5250,1,4993,39,23
5251,1,4994,40,23
5252,1,4995,39,22
5253,1,4995,39,23
5254,1,4995,40,22
5255,1,4995,40,23
5256,1,4996,41,22
5257,1,4996,41,23
5258,1,4998,38,23
5259,1,4998,38,24
5260,1,4998,39,23
5261,1,4998,39,24
5262,1,4999,35,22
5263,1,4999,36,22
5264,1,5002,27,37
5265,1,5003,28,40
5266,1,5009,31,41
5267,1,5010,32,40
5268,1,5010,33,40
5269,1,5011,33,39
5270,1,5011,33,40
5271,1,5011,34,39
5272,1,5011,34,40
5273,1,5013,35,22
5274,1,5015,34,22
5275,1,5016,34,21
5276,1,5016,34,22
5277,1,5017,37,23
5278,1,5017,38,23
5279,1,5017,39,23
5280,1,5018,34,22
5281,1,5018,34,23
5282,1,5018,35,22
5283,1,5018,35,23
5284,1,5019,35,23
5285,1,5019,36,23
5286,1,5022,34,21
5287,1,5022,34,22
5288,1,5022,34,23
5289,1,5022,35,21
5290,1,5022,35,22
5291,1,5022,35,23
5292,1,5022,35,24
5293,1,5022,36,22
5294,1,5022,36,23
5295,1,5022,36,24
5296,1,5022,37,22
5297,1,5022,37,23
5298,1,5022,37,24
5299,1,5023,32,40
5300,1,5024,28,37
5301,1,5024,28,38
5302,1,5025,38,42
5303,1,5025,38,43
5304,1,5025,38,44
5305,1,5025,39,42
5306,1,5025,39,43
5307,1,5025,39,44
5308,1,5027,39,41
5309,1,5027,39,42
5310,1,5027,40,41
5311,1,5027,40,42
5312,1,5028,40,43
5313,1,5028,40,44
5314,1,5032,37,21
5315,1,5033,36,21
5316,1,5033,37,21
5317,1,5034,28,52
5318,1,5034,28,53
5319,1,5034,28,54
5320,1,5034,28,55
5321,1,5034,29,51
5322,1,5034,29,52
5323,1,5034,29,53
5324,1,5034,29,54
5325,1,5034,29,55
5326,1,5034,30,48
5327,1,5034,30,49
5328,1,5034,30,50
5329,1,5034,30,51
5330,1,5034,30,52
5331,1,5034,30,53
5332,1,5034,30,54
5333,1,5034,30,55
5334,1,5034,31,47
5335,1,5034,31,48
5336,1,5034,31,49
5337,1,5034,31,50
5338,1,5034,31,51
5339,1,5034,31,52
5340,1,5034,31,53
5341,1,5034,31,54
5342,1,5034,31,55
5343,1,5034,32,47
5344,1,5034,32,48
5345,1,5034,32,49
5346,1,5034,32,50
5347,1,5034,32,51
5348,1,5034,32,52
5349,1,5034,32,53
5350,1,5034,32,54
5351,1,5034,32,55
5352,1,5034,33,47
5353,1,5034,33,48
5354,1,5034,33,49
5355,1,5034,33,50
5356,1,5034,33,51
5357,1,5034,33,52
5358,1,5034,33,53
5359,1,5034,33,54
5360,1,5034,33,55
5361,1,5034,34,47
5362,1,5034,34,48
5363,1,5034,34,49
5364,1,5034,34,50
5365,1,5034,34,51
5366,1,5034,34,52
5367,1,5034,34,53
5368,1,5034,34,54
5369,1,5034,34,55
5370,1,5034,35,47
5371,1,5034,35,48
5372,1,5034,35,49
5373,1,5034,35,50
5374,1,5034,35,51
5375,1,5034,35,52
5376,1,5034,35,53
5377,1,5034,35,54
5378,1,5034,35,55
5379,1,5034,36,50
5380,1,5034,36,51
5381,1,5034,36,52
5382,1,5034,36,53
5383,1,5034,36,54
5384,1,5034,36,55
5385,1,5034,37,50
5386,1,5034,37,51
5387,1,5034,37,52
5388,1,5034,37,53
5389,1,5034,37,54
5390,1,5034,37,55
5391,1,5036,30,41
5392,1,5037,36,21
5393,1,5037,36,22
5394,1,5038,38,21
5395,1,5038,38,22
5396,1,5039,37,24
5397,1,5040,37,24
5398,1,5040,37,25
5399,1,5040,38,24
5400,1,5045,38,24
5401,1,5045,38,25
5402,1,5046,38,42
5403,1,5046,38,43
5404,1,5046,39,42
5405,1,5046,39,43
5406,1,5046,40,42
5407,1,5046,40,43
5408,1,5048,39,43
5409,1,5061,38,50
5410,1,5062,39,48
5411,1,5063,38,47
5412,1,5065,29,41
5413,1,5066,32,28
5414,1,5066,32,29
5415,1,5072,27,39
5416,1,5072,27,40
5417,1,5075,39,44
5418,1,5087,35,24
5419,1,5087,35,25
5420,1,5087,36,24
5421,1,5087,36,25
5422,1,5092,35,40
5423,1,5092,36,40
5424,1,5092,36,41
5425,1,5092,37,40
5426,1,5092,37,41
5427,1,5117,38,29
5428,1,5118,31,30
5429,1,5167,40,28
5430,1,5168,40,27
5431,1,5168,40,28
5432,1,5168,41,27
5433,1,5168,41,28
5434,1,5169,39,28
5435,1,5169,39,29
5436,1,5170,39,28
5437,1,5170,39,29
5438,1,5170,40,28
5439,1,5170,40,29
5440,1,5171,39,28
5441,1,5171,40,28
5442,1,5306,43,25
5443,1,5312,30,23
5444,1,5332,39,28
5445,1,5332,39,29
5446,1,5333,44,23
5447,1,5345,31,33
5448,1,5345,31,34
5449,1,5345,32,33
5450,1,5345,32,34
5451,1,5375,32,17
5452,1,5375,33,17
5453,1,5385,34,32
5454,1,5385,35,32
5455,1,5385,35,33
5456,1,5385,35,34
5457,1,5385,36,34
5458,1,5385,36,35
5459,1,5385,37,34
5460,1,5385,37,35
5461,1,5388,36,49
5462,1,5420,34,48
5463,1,5420,35,48
5464,1,5423,34,49
5465,1,5423,35,49
5466,1,5429,40,28
5467,1,5455,34,48
5468,1,5455,35,48
5469,1,5465,31,49
5470,1,5465,31,50
5471,1,5465,32,49
5472,1,5465,32,50
5473,1,5466,33,49
5474,1,5467,35,50
5475,1,5498,32,49
5476,1,5498,32,50
5477,1,5498,33,49
5478,1,5498,33,50
5479,1,5499,33,50
5480,1,5499,33,51
5481,1,5499,34,51
5482,1,5500,34,50
5483,1,5500,34,51
5484,1,5504,29,36
5485,1,5504,29,37
5486,1,5504,29,38
5487,1,5504,30,35
5488,1,5504,30,36
5489,1,5504,30,37
5490,1,5504,30,38
5491,1,5504,31,35
5492,1,5504,31,36
5493,1,5504,31,37
5494,1,5504,31,38
5495,1,5505,34,53
5496,1,5508,35,51
5497,1,5585,34,51
5498,1,5586,33,50
5499,1,5586,34,50
5500,1,5586,34,51
5501,1,5588,34,41
5502,1,5588,34,42
5503,1,5589,36,42
5504,1,5589,36,43
5505,1,5589,37,42
5506,1,5589,37,43
5507,1,5590,34,42
5508,1,5590,35,42
5509,1,5590,36,42
5510,1,5591,38,43
5511,1,5591,38,44
5512,1,5596,32,52
5513,1,5597,32,51
5514,1,5597,32,52
5515,1,5597,33,51
5516,1,5599,34,52
5517,1,5599,35,52
5518,1,5602,29,51
5519,1,5602,29,52
5520,1,5602,30,51
5521,1,5602,30,52
5522,1,5606,30,51
5523,1,5606,30,52
5524,1,5606,31,51
5525,1,5606,31,52
5526,1,5612,36,50
5527,1,5612,36,51
5528,1,5612,37,50
5529,1,5612,37,51
5530,1,5613,36,50
5531,1,5613,36,51
5532,1,5614,36,51
5533,1,5622,36,21
5534,1,5622,37,21
5535,1,5622,37,22
5536,1,5622,38,21
5537,1,5622,38,22
5538,1,5623,37,21
5539,1,5624,37,22
5540,1,5625,37,21
5541,1,5626,33,24
5542,1,5642,34,49
5543,1,5642,34,50
5544,1,5644,33,49
5545,1,5645,33,20
5546,1,5646,32,47
5547,1,5646,32,48
5548,1,5646,32,49
5549,1,5646,33,47
5550,1,5646,33,48
5551,1,5646,33,49
5552,1,5647,32,48
5553,1,5649,33,23
5554,1,5663,32,52
5555,1,5663,32,53
5556,1,5663,33,52
5557,1,5663,33,53
5558,1,5665,33,50
5559,1,5665,33,51
5560,1,5665,33,52
5561,1,5665,34,51
5562,1,5665,34,52
5563,1,5666,33,50
5564,1,5666,34,50
5565,1,5668,31,48
5566,1,5668,31,49
5567,1,5668,32,48
5568,1,5668,32,49
5569,1,5669,31,49
5570,1,5670,30,47
5571,1,5670,30,48
5572,1,5670,30,49
5573,1,5670,31,47
5574,1,5670,31,48
5575,1,5670,31,49
5576,1,5671,31,48
5577,1,5673,30,48
5578,1,5674,31,47
5579,1,5674,31,48
5580,1,5674,32,47
5581,1,5674,32,48
5582,1,5675,35,41
5583,1,5675,36,41
5584,1,5676,34,18
5585,1,5676,34,19
5586,1,5676,34,20
5587,1,5676,35,18
5588,1,5676,35,19
5589,1,5676,35,20
5590,1,5678,33,19
5591,1,5678,33,20
5592,1,5679,33,51
5593,1,5679,33,52
5594,1,5685,31,47
5595,1,5685,32,47
5596,1,5687,27,12
5597,1,5688,33,52
5598,1,5689,35,50
5599,1,5689,36,50
5600,1,5690,32,49
5601,1,5690,32,50
5602,1,5691,41,34
5603,1,5694,36,50
5604,1,5695,26,47
5605,1,5695,26,48
5606,1,5695,26,49
5607,1,5695,26,50
5608,1,5695,26,51
5609,1,5695,26,52
5610,1,5695,27,47
5611,1,5695,27,48
5612,1,5695,27,49
5613,1,5695,27,50
5614,1,5695,27,51
5615,1,5695,27,52
5616,1,5695,27,53
5617,1,5695,27,54
5618,1,5695,27,55
5619,1,5695,28,47
5620,1,5695,28,48
5621,1,5695,28,49
5622,1,5695,28,50
5623,1,5695,28,51
5624,1,5695,28,52
5625,1,5695,28,53
5626,1,5695,28,54
5627,1,5695,28,55
5628,1,5695,29,47
5629,1,5695,29,48
5630,1,5695,29,49
5631,1,5695,29,50
5632,1,5695,29,51
5633,1,5695,30,47
5634,1,5695,30,48
5635,1,5695,30,49
5636,1,5695,30,50
5637,1,5696,35,51
5638,1,5696,35,52
5639,1,5696,36,51
5640,1,5696,36,52
5641,1,5698,36,51
5642,1,5698,36,52
5643,1,5703,40,17
5644,1,5705,36,19
5645,1,5705,36,20
5646,1,5706,30,42
5647,1,5706,30,43
5648,1,5706,31,42
5649,1,5706,31,43
5650,1,5706,32,42
5651,1,5707,40,20
5652,1,5715,32,49
5653,1,5715,32,50
5654,1,5715,33,48
5655,1,5715,33,49
5656,1,5715,33,50
5657,1,5715,33,51
5658,1,5715,34,48
5659,1,5715,34,49
5660,1,5715,34,50
5661,1,5715,34,51
5662,1,5716,33,49
5663,1,5716,33,50
5664,1,5716,34,49
5665,1,5716,34,50
5666,1,5717,34,51
5667,1,5717,34,52
5668,1,5717,34,53
5669,1,5717,35,52
5670,1,5717,35,53
5671,1,5732,35,50
5672,1,5732,35,51
5673,1,5732,36,50
5674,1,5732,36,51
5675,1,5758,36,31
5676,1,5781,35,23
5677,1,5782,34,31
5678,1,5824,32,53
5679,1,5824,32,54
5680,1,5824,33,53
5681,1,5824,33,54
5682,1,5839,37,35
5683,1,5839,38,35
5684,1,5979,38,14
5685,1,5979,38,15
5686,1,5979,38,16
5687,1,5979,39,14
5688,1,5979,39,15
5689,1,5979,39,16
5690,1,5979,40,14
5691,1,5979,40,15
5692,1,5979,40,16
5693,1,5979,41,14
5694,1,5979,41,15
5695,1,5979,41,16
5696,1,5979,42,14
5697,1,5979,42,15
5698,1,5979,42,16
5699,1,5979,42,17
5700,1,5979,42,18
5701,1,5979,42,19
5702,1,5979,42,20
5703,1,5979,42,21
5704,1,5979,43,14
5705,1,5979,43,15
5706,1,5979,43,16
5707,1,5979,43,17
5708,1,5979,43,18
5709,1,5979,43,19
5710,1,5979,43,20
5711,1,5979,43,21
5712,1,6453,41,33
5713,1,6453,41,34
5714,1,6453,41,35
5715,1,6453,42,32
5716,1,6453,42,33
5717,1,6453,42,34
5718,1,6453,42,35
5719,1,6453,43,33
5720,1,6453,43,34
5721,1,6453,43,35
5722,1,6747,40,31
5723,1,6747,41,31
5724,1,6748,40,33
5725,1,6748,41,33
5726,1,6750,40,31
5727,30,2597,30,29
5728,30,2597,30,30
5729,30,2597,30,31
5730,30,2597,30,32
5731,30,2597,30,33
5732,30,2597,30,34
5733,30,2597,30,35
5734,30,2597,31,29
5735,30,2597,31,30
5736,30,2597,31,31
5737,30,2597,31,32
5738,30,2597,31,33
5739,30,2597,31,34
5740,30,2597,31,35
5741,30,2597,32,29
5742,30,2597,32,30
5743,30,2597,32,31
5744,30,2597,32,32
5745,30,2597,32,33
5746,30,2597,32,34
5747,30,2597,32,35
5748,30,2597,33,29
5749,30,2597,33,30
5750,30,2597,33,31
5751,30,2597,33,32
5752,30,2597,33,33
5753,30,2597,33,34
5754,30,2597,33,35
5755,30,2597,34,29
5756,30,2597,34,30
5757,30,2597,34,31
5758,30,2597,34,32
5759,30,2597,34,33
5760,30,2597,34,34
5761,30,2597,34,35
5762,30,2957,32,30
5763,30,2958,32,31
5764,30,2958,32,32
5765,30,2958,33,32
5766,30,2959,31,30
5767,30,2959,32,30
5768,30,2960,31,31
5769,30,2960,32,31
5770,30,2961,32,34
5771,30,2962,32,33
5772,30,2963,32,33
5773,30,2964,31,32
5774,30,2964,32,31
5775,30,2964,32,32
5776,30,2977,32,32
5777,30,2977,32,33
5778,30,2978,32,34
5779,30,3017,32,32
5780,30,3057,32,32
5781,30,3297,32,33
5782,30,3297,32,34
5783,30,3299,32,30
5784,30,3299,32,31
5785,30,3300,32,32
5786,30,3300,32,33
5787,30,3301,32,32
5788,30,3302,32,31
5789,30,3303,32,30
5790,30,3304,32,31
5791,30,3305,32,32
5792,30,3306,32,32
5793,30,3306,32,33
5794,30,3306,33,32
5795,30,3306,33,33
5796,30,3318,32,33
5797,30,3318,33,33
5798,30,3337,32,34
5799,33,209,25,30
5800,33,209,25,31
5801,33,209,25,32
5802,33,209,25,33
5803,33,209,25,34
5804,33,209,26,30
5805,33,209,26,31
5806,33,209,26,32
5807,33,209,26,33
5808,33,209,26,34
5809,33,209,27,30
5810,33,209,27,31
5811,33,209,27,32
5812,33,209,27,33
5813,33,209,27,34
5814,33,209,28,30
5815,33,209,28,31
5816,33,209,28,32
5817,33,209,28,33
5818,33,209,28,34
5819,33,209,29,30
5820,33,209,29,31
5821,33,209,29,32
5822,33,209,29,33
5823,33,209,29,34
5824,36,206,32,25
5825,36,206,32,26
5826,36,206,32,27
5827,36,206,33,25
5828,36,206,33,26
5829,36,206,33,27
5830,36,206,34,25
5831,36,206,34,26
5832,36,206,34,27
5833,36,207,32,25
5834,36,207,33,25
5835,36,207,34,25
5836,36,1582,30,30
5837,36,1582,30,31
5838,36,1582,30,32
5839,36,1582,30,33
5840,36,1582,31,30
5841,36,1582,31,31
5842,36,1582,31,32
5843,36,1582,31,33
5844,36,1582,32,30
5845,36,1582,32,31
5846,36,1582,32,32
5847,36,1582,32,33
5848,36,1582,32,34
5849,36,1582,32,35
5850,36,1582,33,30
5851,36,1582,33,31
5852,36,1582,33,32
5853,36,1582,33,33
5854,36,1582,33,34
5855,36,1582,33,35
5856,36,1582,34,30
5857,36,1582,34,31
5858,36,1582,34,32
5859,36,1582,34,33
5860,36,1582,34,34
5861,36,1582,34,35
5862,36,1582,35,30
5863,36,1582,35,31
5864,36,1582,35,32
5865,36,1582,35,33
5866,36,1582,35,34
5867,36,1582,35,35
5868,37,268,29,29
5869,37,268,29,30
5870,37,268,29,31
5871,37,268,29,32
5872,37,268,29,33
5873,37,268,30,29
5874,37,268,30,30
5875,37,268,30,31
5876,37,268,30,32
5877,37,268,30,33
5878,37,268,31,29
5879,37,268,31,30
5880,37,268,31,31
5881,37,268,31,32
5882,37,268,31,33
5883,37,268,32,29
5884,37,268,32,30
5885,37,268,32,31
5886,37,268,32,32
5887,37,268,32,33
5888,37,268,33,29
5889,37,268,33,30
5890,37,268,33,31
5891,37,268,33,32
5892,37,268,33,33
5893,37,268,34,31
5894,37,268,34,32
5895,37,268,34,33
5896,47,491,27,27
5897,47,491,27,28
5898,47,491,28,27
5899,47,491,28,28
5900,47,491,29,27
5901,47,491,29,28
5902,129,722,27,26
5903,129,722,27,27
5904,129,722,27,28
5905,129,722,27,29
5906,129,722,28,26
5907,129,722,28,27
5908,129,722,28,28
5909,129,722,28,29
5910,129,722,29,26
5911,129,722,29,27
5912,129,722,29,28
5913,129,722,29,29
5914,129,722,30,26
5915,129,722,30,27
5916,129,722,30,28
5917,129,722,30,29
5918,129,722,31,26
5919,129,722,31,27
5920,129,722,31,28
5921,129,722,31,29
5922,129,722,32,26
5923,129,722,32,27
5924,129,722,32,28
5925,129,722,32,29
5926,169,956,33,34
5927,169,956,33,35
5928,169,956,33,36
5929,169,956,33,37
5930,169,956,33,38
5931,169,956,34,34
5932,169,956,34,35
5933,169,956,34,36
5934,169,956,34,37
5935,169,956,34,38
5936,169,956,35,34
5937,169,956,35,35
5938,169,956,35,36
5939,169,956,35,37
5940,169,956,35,38
5941,169,956,36,34
5942,169,956,36,35
5943,169,956,36,36
5944,169,956,36,37
5945,169,956,36,38
5946,169,956,37,34
5947,169,956,37,35
5948,169,956,37,36
5949,169,956,37,37
5950,169,956,37,38
5951,169,1397,35,25
5952,169,1397,35,26
5953,169,1397,35,27
5954,169,1397,35,28
5955,169,1397,35,29
5956,169,1397,36,25
5957,169,1397,36,26
5958,169,1397,36,27
5959,169,1397,36,28
5960,169,1397,36,29
5961,169,1397,37,25
5962,169,1397,37,26
5963,169,1397,37,27
5964,169,1397,37,28
5965,169,1397,37,29
5966,169,1397,38,25
5967,169,1397,38,26
5968,169,1397,38,27
5969,169,1397,38,28
5970,169,1397,38,29
5971,169,1397,39,25
5972,169,1397,39,26
5973,169,1397,39,27
5974,169,1397,39,28
5975,169,1397,39,29
5976,189,796,28,27
5977,189,796,28,28
5978,189,796,28,29
5979,189,796,28,30
5980,189,796,28,31
5981,189,796,28,32
5982,189,796,29,27
5983,189,796,29,28
5984,189,796,29,29
5985,189,796,29,30
5986,189,796,29,31
5987,189,796,29,32
5988,189,796,30,27
5989,189,796,30,28
5990,189,796,30,29
5991,189,796,30,30
5992,189,796,30,31
5993,189,796,30,32
5994,189,796,31,27
5995,189,796,31,28
5996,189,796,31,29
5997,189,796,31,30
5998,189,796,31,31
5999,189,796,31,32
6000,189,796,32,27
6001,189,796,32,28
6002,189,796,32,29
6003,189,796,32,30
6004,189,796,32,31
6005,189,796,32,32
6006,189,796,33,27
6007,189,796,33,28
6008,189,796,33,29
6009,189,796,33,30
6010,189,796,33,31
6011,189,796,33,32
6012,209,1176,29,28
6013,209,1176,29,29
6014,209,1176,29,30
6015,209,1176,29,31
6016,209,1176,29,32
6017,209,1176,29,33
6018,209,1176,30,28
6019,209,1176,30,29
6020,209,1176,30,30
6021,209,1176,30,31
6022,209,1176,30,32
6023,209,1176,30,33
6024,209,1176,31,28
6025,209,1176,31,29
6026,209,1176,31,30
6027,209,1176,31,31
6028,209,1176,31,32
6029,209,1176,31,33
6030,269,2366,17,34
6031,269,2366,17,35
6032,269,2366,17,36
6033,269,2366,18,34
6034,269,2366,18,35
6035,269,2366,18,36
6036,269,2366,19,34
6037,269,2366,19,35
6038,269,2366,19,36
6039,269,2367,27,25
6040,269,2367,27,26
6041,269,2367,27,27
6042,269,2367,27,28
6043,269,2367,27,29
6044,269,2367,28,25
6045,269,2367,28,26
6046,269,2367,28,27
6047,269,2367,28,28
6048,269,2367,28,29
6049,269,2367,29,25
6050,269,2367,29,26
6051,269,2367,29,27
6052,269,2367,29,28
6053,269,2367,29,29
6054,269,2367,30,25
6055,269,2367,30,26
6056,269,2367,30,27
6057,269,2367,30,28
6058,269,2367,30,29
6059,269,2367,31,25
6060,269,2367,31,26
6061,269,2367,31,27
6062,269,2367,31,28
6063,269,2367,31,29
6064,269,2367,32,25
6065,269,2367,32,26
6066,269,2367,32,27
6067,269,2367,32,28
6068,269,2367,32,29
6069,269,2368,30,26
6070,269,2368,30,27
6071,269,2368,31,26
6072,269,2368,31,27
6073,269,2369,29,28
6074,269,2369,30,28
6075,269,2370,31,27
6076,269,2370,31,28
6077,269,2370,32,27
6078,269,2370,32,28
6079,269,2371,30,29
6080,269,2371,31,28
6081,269,2371,31,29
6082,269,2372,28,27
6083,269,2372,28,28
6084,269,2372,29,27
6085,269,2372,29,28
6086,269,2373,29,29
6087,269,2373,30,28
6088,269,2373,30,29
6089,269,2373,31,29
6090,269,2374,30,28
6091,269,2374,30,29
6092,269,2374,31,28
6093,269,2375,29,27
6094,269,2375,30,27
6095,269,2376,28,28
6096,269,2377,31,28
6097,269,2377,31,29
6098,269,2377,32,27
6099,269,2377,32,28
6100,269,2378,27,29
6101,269,2378,28,28
6102,269,2378,28,29
6103,269,2378,29,28
6104,269,2378,29,29
6105,269,2378,30,28
6106,269,2378,30,29
6107,269,2379,28,28
6108,269,2379,28,29
6109,269,3706,18,35
6110,289,2057,31,31
6111,289,2057,31,32
6112,289,2057,32,31
6113,289,2057,32,32
6114,289,2057,33,31
6115,289,2057,33,32
6116,309,1977,33,52
6117,309,1977,33,53
6118,309,1977,33,54
6119,309,1977,33,55
6120,309,1977,33,56
6121,309,1977,34,52
6122,309,1977,34,53
6123,309,1977,34,54
6124,309,1977,34,55
6125,309,1977,34,56
6126,309,1977,35,52
6127,309,1977,35,53
6128,309,1977,35,54
6129,309,1977,35,55
6130,309,1977,35,56
6131,309,1977,36,52
6132,309,1977,36,53
6133,309,1977,36,54
6134,309,1977,36,55
6135,309,1977,36,56
6136,309,1977,37,52
6137,309,1977,37,53
6138,309,1977,37,54
6139,309,1977,37,55
6140,309,1977,37,56
6141,309,3377,35,54
6142,309,3378,34,54
6143,309,3378,34,55
6144,309,3380,35,54
6145,309,3380,35,55
6146,309,3382,34,53
6147,309,3382,35,53
6148,309,3384,34,53
6149,309,3384,34,54
6150,309,3384,35,53
6151,309,3384,35,54
6152,309,3398,35,54
6153,329,2017,36,24
6154,329,2017,36,25
6155,329,2017,36,26
6156,329,2017,36,27
6157,329,2017,37,24
6158,329,2017,37,25
6159,329,2017,37,26
6160,329,2017,37,27
6161,329,2017,38,24
6162,329,2017,38,25
6163,329,2017,38,26
6164,329,2017,38,27
6165,329,2017,39,24
6166,329,2017,39,25
6167,329,2017,39,26
6168,329,2017,39,27
6169,329,2017,40,24
6170,329,2017,40,25
6171,329,2017,40,26
6172,329,2017,40,27
6173,329,5916,37,24
6174,329,5916,37,25
6175,329,5916,38,24
6176,329,5916,38,25
6177,329,5917,38,24
6178,329,5917,38,25
6179,329,5917,39,24
6180,329,5917,39,25
6181,451,22,0,0
6182,451,22,0,1
6183,451,22,0,2
6184,451,22,1,0
6185,451,22,1,1
6186,451,22,1,2
6187,451,22,2,0
6188,451,22,2,1
6189,451,22,2,2
6190,451,81,1,0
6191,451,82,1,0
6192,451,83,1,0
6193,451,84,1,0
6194,451,151,13,29
6195,451,151,13,30
6196,451,151,13,31
6197,451,151,14,29
6198,451,151,14,30
6199,451,151,14,31
6200,451,151,15,29
6201,451,151,15,30
6202,451,151,15,31
6203,451,151,31,20
6204,451,151,31,21
6205,451,151,31,22
6206,451,151,32,20
6207,451,151,32,21
6208,451,151,32,22
6209,451,151,32,23
6210,451,151,32,24
6211,451,151,33,20
6212,451,151,33,21
6213,451,151,33,22
6214,451,151,33,23
6215,451,151,33,24
6216,451,151,40,22
6217,451,151,40,23
6218,451,151,40,24
6219,451,151,41,22
6220,451,151,41,23
6221,451,151,41,24
6222,451,151,41,45
6223,451,151,41,46
6224,451,151,42,15
6225,451,151,42,16
6226,451,151,42,22
6227,451,151,42,23
6228,451,151,42,24
6229,451,151,48,14
6230,451,151,48,15
6231,451,151,48,16
6232,451,151,49,14
6233,451,151,49,15
6234,451,151,49,16
6235,451,151,50,15
6236,451,151,50,16
6237,451,151,61,0
6238,451,151,61,1
6239,451,151,61,2
6240,451,151,62,0
6241,451,151,62,1
6242,451,151,62,2
6243,451,151,62,61
6244,451,151,63,0
6245,451,151,63,1
6246,451,151,63,2
6247,451,4019,24,20
6248,451,4019,24,21
6249,451,4019,25,20
6250,451,4019,25,21
6251,451,4019,33,34
6252,451,4019,33,35
6253,451,4019,34,34
6254,451,4019,34,35
6255,451,4019,62,60
6256,451,4471,14,50
6257,451,4471,14,51
6258,451,4471,15,50
6259,451,4471,15,51
6260,451,4688,32,23
6261,451,4688,50,14
6262,451,4719,13,24
6263,451,4719,13,25
6264,451,4719,13,26
6265,451,4719,14,24
6266,451,4719,14,25
6267,451,4719,14,26
6268,451,4719,14,27
6269,451,4719,15,24
6270,451,4719,15,25
6271,451,4719,15,26
6272,451,4719,15,27
6273,451,4719,62,60
6274,451,5068,0,0
6275,451,5727,43,47
6276,451,5727,43,48
6277,451,5727,44,47
6278,451,5727,44,48
6279,451,5734,42,9
6280,451,5734,42,10
6281,451,5734,42,11
6282,451,5734,43,9
6283,451,5734,43,10
