ID,RaceID,SexID,SectionID,VariationID,ColorID,IsNPC,TextureName
8699,3,1,5,2,3,0,Character\Dwarf\Female\DwarfFemaleFaceUpper02_03.blp
8700,3,1,5,2,4,0,Character\Dwarf\Female\DwarfFemaleFaceUpper02_04.blp
8701,3,1,5,2,5,0,Character\Dwarf\Female\DwarfFemaleFaceUpper02_05.blp
8702,3,1,5,2,6,0,Character\Dwarf\Female\DwarfFemaleFaceUpper02_06.blp
8703,3,1,5,2,7,0,Character\Dwarf\Female\DwarfFemaleFaceUpper02_07.blp
8704,3,1,5,2,8,0,Character\Dwarf\Female\DwarfFemaleFaceUpper02_08.blp
8705,3,1,5,3,0,0,Character\Dwarf\Female\DwarfFemaleFaceUpper03_00.blp
8706,3,1,5,3,1,0,Character\Dwarf\Female\DwarfFemaleFaceUpper03_01.blp
8707,3,1,5,3,2,0,Character\Dwarf\Female\DwarfFemaleFaceUpper03_02.blp
8708,3,1,5,3,3,0,Character\Dwarf\Female\DwarfFemaleFaceUpper03_03.blp
8709,3,1,5,3,4,0,Character\Dwarf\Female\DwarfFemaleFaceUpper03_04.blp
8710,3,1,5,3,5,0,Character\Dwarf\Female\DwarfFemaleFaceUpper03_05.blp
8711,3,1,5,3,6,0,Character\Dwarf\Female\DwarfFemaleFaceUpper03_06.blp
8712,3,1,5,3,7,0,Character\Dwarf\Female\DwarfFemaleFaceUpper03_07.blp
8713,3,1,5,3,8,0,Character\Dwarf\Female\DwarfFemaleFaceUpper03_08.blp
8714,3,1,5,4,0,0,Character\Dwarf\Female\DwarfFemaleFaceUpper04_00.blp
8715,3,1,5,4,1,0,Character\Dwarf\Female\DwarfFemaleFaceUpper04_01.blp
8716,3,1,5,4,2,0,Character\Dwarf\Female\DwarfFemaleFaceUpper04_02.blp
10519,1,0,4,3,4,0,Character\Human\Male\HumanMaleFaceLower03_04.blp
10520,1,0,4,3,5,0,Character\Human\Male\HumanMaleFaceLower03_05.blp
10521,1,0,4,3,6,0,Character\Human\Male\HumanMaleFaceLower03_06.blp
10522,1,0,4,3,7,0,Character\Human\Male\HumanMaleFaceLower03_07.blp
10523,1,0,4,3,8,0,Character\Human\Male\HumanMaleFaceLower03_08.blp
10524,1,0,4,3,9,0,Character\Human\Male\HumanMaleFaceLower03_09.blp
10525,1,0,4,4,0,0,Character\Human\Male\HumanMaleFaceLower04_00.blp
10526,1,0,4,4,1,0,Character\Human\Male\HumanMaleFaceLower04_01.blp
10527,1,0,4,4,2,0,Character\Human\Male\HumanMaleFaceLower04_02.blp
10528,1,0,4,4,3,0,Character\Human\Male\HumanMaleFaceLower04_03.blp
10529,1,0,4,4,4,0,Character\Human\Male\HumanMaleFaceLower04_04.blp
10530,1,0,4,4,5,0,Character\Human\Male\HumanMaleFaceLower04_05.blp
10531,1,0,4,4,6,0,Character\Human\Male\HumanMaleFaceLower04_06.blp
10532,1,0,4,4,7,0,Character\Human\Male\HumanMaleFaceLower04_07.blp
10533,1,0,4,4,8,0,Character\Human\Male\HumanMaleFaceLower04_08.blp
10534,1,0,4,4,9,0,Character\Human\Male\HumanMaleFaceLower04_09.blp
10535,1,0,4,5,0,0,Character\Human\Male\HumanMaleFaceLower05_00.blp
10536,1,0,4,5,1,0,Character\Human\Male\HumanMaleFaceLower05_01.blp
10537,1,0,4,5,2,0,Character\Human\Male\HumanMaleFaceLower05_02.blp
10538,1,0,4,5,3,0,Character\Human\Male\HumanMaleFaceLower05_03.blp
10539,1,0,4,5,4,0,Character\Human\Male\HumanMaleFaceLower05_04.blp
10540,1,0,4,5,5,0,Character\Human\Male\HumanMaleFaceLower05_05.blp
10541,1,0,4,5,6,0,Character\Human\Male\HumanMaleFaceLower05_06.blp
10542,1,0,4,5,7,0,Character\Human\Male\HumanMaleFaceLower05_07.blp
10543,1,0,4,5,8,0,Character\Human\Male\HumanMaleFaceLower05_08.blp
10544,1,0,4,5,9,0,Character\Human\Male\HumanMaleFaceLower05_09.blp
10545,1,0,4,6,0,0,Character\Human\Male\HumanMaleFaceLower06_00.blp
17981,8,1,1,1,7,1,Character\Troll\Female\TrollFemaleNakedPelvisSkin00_107.blp
17982,8,1,1,1,8,1,Character\Troll\Female\TrollFemaleNakedPelvisSkin00_108.blp
17983,8,1,2,1,0,1,Character\Troll\Female\TrollFemaleNakedTorsoSkin00_100.blp
17984,8,1,2,1,1,1,Character\Troll\Female\TrollFemaleNakedTorsoSkin00_101.blp
17985,8,1,2,1,2,1,Character\Troll\Female\TrollFemaleNakedTorsoSkin00_102.blp
17986,8,1,2,1,3,1,Character\Troll\Female\TrollFemaleNakedTorsoSkin00_103.blp
17987,8,1,2,1,4,1,Character\Troll\Female\TrollFemaleNakedTorsoSkin00_104.blp
17988,8,1,2,1,5,1,Character\Troll\Female\TrollFemaleNakedTorsoSkin00_105.blp
17989,8,1,2,1,6,1,Character\Troll\Female\TrollFemaleNakedTorsoSkin00_106.blp
17990,8,1,2,1,7,1,Character\Troll\Female\TrollFemaleNakedTorsoSkin00_107.blp
17991,8,1,2,1,8,1,Character\Troll\Female\TrollFemaleNakedTorsoSkin00_108.blp
17992,8,0,1,1,0,1,Character\Troll\Male\TrollMaleNakedPelvisSkin00_100.blp
17993,8,0,1,1,1,1,Character\Troll\Male\TrollMaleNakedPelvisSkin00_101.blp
17994,8,0,1,1,2,1,Character\Troll\Male\TrollMaleNakedPelvisSkin00_102.blp
17995,8,0,1,1,3,1,Character\Troll\Male\TrollMaleNakedPelvisSkin00_103.blp
17996,8,0,1,1,4,1,Character\Troll\Male\TrollMaleNakedPelvisSkin00_104.blp
17997,8,0,1,1,5,1,Character\Troll\Male\TrollMaleNakedPelvisSkin00_105.blp
17998,8,0,1,1,6,1,Character\Troll\Male\TrollMaleNakedPelvisSkin00_106.blp
17999,8,0,1,1,7,1,Character\Troll\Male\TrollMaleNakedPelvisSkin00_107.blp
18000,8,0,1,1,8,1,Character\Troll\Male\TrollMaleNakedPelvisSkin00_108.blp
18001,2,0,6,0,0,0,Character\Orc\Hair00_00.blp
18002,2,0,6,0,1,0,Character\Orc\Hair00_01.blp
18003,2,0,6,0,2,0,Character\Orc\Hair00_02.blp
18004,2,0,6,0,3,0,Character\Orc\Hair00_03.blp
18005,2,0,6,0,4,0,Character\Orc\Hair00_04.blp
18006,2,0,6,0,5,0,Character\Orc\Hair00_05.blp
18007,2,0,6,0,6,0,Character\Orc\Hair00_06.blp
18008,2,0,6,0,7,0,Character\Orc\Hair00_07.blp
18009,2,0,6,1,0,0,Character\Orc\Hair00_00.blp
18010,2,0,6,1,1,0,Character\Orc\Hair00_01.blp
18011,2,0,6,1,2,0,Character\Orc\Hair00_02.blp
18012,2,0,6,1,3,0,Character\Orc\Hair00_03.blp
18013,2,0,6,1,4,0,Character\Orc\Hair00_04.blp
18014,2,0,6,1,5,0,Character\Orc\Hair00_05.blp
18015,2,0,6,1,6,0,Character\Orc\Hair00_06.blp
18016,2,0,6,1,7,0,Character\Orc\Hair00_07.blp
18017,2,0,6,2,0,0,Character\Orc\Hair00_00.blp
18018,2,0,6,2,1,0,Character\Orc\Hair00_01.blp
18019,2,0,6,2,2,0,Character\Orc\Hair00_02.blp
18020,2,0,6,2,3,0,Character\Orc\Hair00_03.blp
18021,2,0,6,2,4,0,Character\Orc\Hair00_04.blp
18022,2,0,6,2,5,0,Character\Orc\Hair00_05.blp
18023,2,0,6,2,6,0,Character\Orc\Hair00_06.blp
18024,2,0,6,2,7,0,Character\Orc\Hair00_07.blp
18025,2,0,6,3,0,0,Character\Orc\Hair00_00.blp
18026,2,0,6,3,1,0,Character\Orc\Hair00_01.blp
18027,2,0,6,3,2,0,Character\Orc\Hair00_02.blp
18028,2,0,6,3,3,0,Character\Orc\Hair00_03.blp
18029,2,0,6,3,4,0,Character\Orc\Hair00_04.blp
18030,2,0,6,3,5,0,Character\Orc\Hair00_05.blp
18031,2,0,6,3,6,0,Character\Orc\Hair00_06.blp
18032,2,0,6,3,7,0,Character\Orc\Hair00_07.blp
18033,2,0,6,4,0,0,Character\Orc\Hair00_00.blp
18034,2,0,6,4,1,0,Character\Orc\Hair00_01.blp
18035,2,0,6,4,2,0,Character\Orc\Hair00_02.blp
18036,2,0,6,4,3,0,Character\Orc\Hair00_03.blp
18037,2,0,6,4,4,0,Character\Orc\Hair00_04.blp
18038,2,0,6,4,5,0,Character\Orc\Hair00_05.blp
18039,2,0,6,4,6,0,Character\Orc\Hair00_06.blp
18040,2,0,6,4,7,0,Character\Orc\Hair00_07.blp
18041,2,0,6,5,0,0,Character\Orc\Hair00_00.blp
18042,2,0,6,5,1,0,Character\Orc\Hair00_01.blp
18043,2,0,6,5,2,0,Character\Orc\Hair00_02.blp
18044,2,0,6,5,3,0,Character\Orc\Hair00_03.blp
18045,2,0,6,5,4,0,Character\Orc\Hair00_04.blp
18046,2,0,6,5,5,0,Character\Orc\Hair00_05.blp
18047,2,0,6,5,6,0,Character\Orc\Hair00_06.blp
18048,2,0,6,5,7,0,Character\Orc\Hair00_07.blp
18049,2,0,6,6,0,0,Character\Orc\Hair00_00.blp
18050,2,0,6,6,1,0,Character\Orc\Hair00_01.blp
18051,2,0,6,6,2,0,Character\Orc\Hair00_02.blp
18052,2,0,6,6,3,0,Character\Orc\Hair00_03.blp
18053,2,0,6,6,4,0,Character\Orc\Hair00_04.blp
18054,2,0,6,6,5,0,Character\Orc\Hair00_05.blp
18055,2,0,6,6,6,0,Character\Orc\Hair00_06.blp
18056,2,0,6,6,7,0,Character\Orc\Hair00_07.blp
18057,8,0,6,0,0,0,Character\Troll\Hair00_00.blp
18058,8,0,6,0,1,0,Character\Troll\Hair00_01.blp
18059,8,0,6,0,2,0,Character\Troll\Hair00_02.blp
18060,8,0,6,0,3,0,Character\Troll\Hair00_03.blp
18061,8,0,6,0,4,0,Character\Troll\Hair00_04.blp
18062,8,0,6,0,5,0,Character\Troll\Hair00_05.blp
18063,8,0,6,0,6,0,Character\Troll\Hair00_06.blp
18064,8,0,6,0,7,0,Character\Troll\Hair00_07.blp
15060,5,1,1,0,0,0,Character\Scourge\Female\ScourgeFemaleNakedPelvisSkin00_00.blp
15061,5,1,1,0,1,0,Character\Scourge\Female\ScourgeFemaleNakedPelvisSkin00_01.blp
15062,5,1,1,0,2,0,Character\Scourge\Female\ScourgeFemaleNakedPelvisSkin00_02.blp
15063,5,1,1,0,3,0,Character\Scourge\Female\ScourgeFemaleNakedPelvisSkin00_03.blp
15064,5,1,1,0,4,0,Character\Scourge\Female\ScourgeFemaleNakedPelvisSkin00_04.blp
15065,5,1,1,0,5,0,Character\Scourge\Female\ScourgeFemaleNakedPelvisSkin00_05.blp
15066,5,1,4,0,0,0,Character\Scourge\Female\ScourgeFemaleFaceLower00_00.blp
15067,5,1,4,0,1,0,Character\Scourge\Female\ScourgeFemaleFaceLower00_01.blp
15068,5,1,4,0,2,0,Character\Scourge\Female\ScourgeFemaleFaceLower00_02.blp
15069,5,1,4,0,3,0,Character\Scourge\Female\ScourgeFemaleFaceLower00_03.blp
15070,5,1,4,0,4,0,Character\Scourge\Female\ScourgeFemaleFaceLower00_04.blp
15071,5,1,4,0,5,0,Character\Scourge\Female\ScourgeFemaleFaceLower00_05.blp
15072,5,1,4,1,0,0,Character\Scourge\Female\ScourgeFemaleFaceLower01_00.blp
15073,5,1,4,1,1,0,Character\Scourge\Female\ScourgeFemaleFaceLower01_01.blp
15074,5,1,4,1,2,0,Character\Scourge\Female\ScourgeFemaleFaceLower01_02.blp
15075,5,1,4,1,3,0,Character\Scourge\Female\ScourgeFemaleFaceLower01_03.blp
15076,5,1,4,1,4,0,Character\Scourge\Female\ScourgeFemaleFaceLower01_04.blp
15077,5,1,4,1,5,0,Character\Scourge\Female\ScourgeFemaleFaceLower01_05.blp
15078,5,1,4,2,0,0,Character\Scourge\Female\ScourgeFemaleFaceLower02_00.blp
15079,5,1,4,2,1,0,Character\Scourge\Female\ScourgeFemaleFaceLower02_01.blp
15080,5,1,4,2,2,0,Character\Scourge\Female\ScourgeFemaleFaceLower02_02.blp
15081,5,1,4,2,3,0,Character\Scourge\Female\ScourgeFemaleFaceLower02_03.blp
15082,5,1,4,2,4,0,Character\Scourge\Female\ScourgeFemaleFaceLower02_04.blp
15083,5,1,4,2,5,0,Character\Scourge\Female\ScourgeFemaleFaceLower02_05.blp
15084,5,1,4,3,0,0,Character\Scourge\Female\ScourgeFemaleFaceLower03_00.blp
15085,5,1,4,3,1,0,Character\Scourge\Female\ScourgeFemaleFaceLower03_01.blp
15086,5,1,4,3,2,0,Character\Scourge\Female\ScourgeFemaleFaceLower03_02.blp
15087,5,1,4,3,3,0,Character\Scourge\Female\ScourgeFemaleFaceLower03_03.blp
15088,5,1,4,3,4,0,Character\Scourge\Female\ScourgeFemaleFaceLower03_04.blp
15089,5,1,4,3,5,0,Character\Scourge\Female\ScourgeFemaleFaceLower03_05.blp
15090,5,1,4,4,0,0,Character\Scourge\Female\ScourgeFemaleFaceLower04_00.blp
15091,5,1,4,4,1,0,Character\Scourge\Female\ScourgeFemaleFaceLower04_01.blp
15092,5,1,4,4,2,0,Character\Scourge\Female\ScourgeFemaleFaceLower04_02.blp
15093,5,1,4,4,3,0,Character\Scourge\Female\ScourgeFemaleFaceLower04_03.blp
15094,5,1,4,4,4,0,Character\Scourge\Female\ScourgeFemaleFaceLower04_04.blp
15095,5,1,4,4,5,0,Character\Scourge\Female\ScourgeFemaleFaceLower04_05.blp
15096,5,1,4,5,0,0,Character\Scourge\Female\ScourgeFemaleFaceLower05_00.blp
15097,5,1,4,5,1,0,Character\Scourge\Female\ScourgeFemaleFaceLower05_01.blp
15098,5,1,4,5,2,0,Character\Scourge\Female\ScourgeFemaleFaceLower05_02.blp
15099,5,1,4,5,3,0,Character\Scourge\Female\ScourgeFemaleFaceLower05_03.blp
15100,5,1,4,5,4,0,Character\Scourge\Female\ScourgeFemaleFaceLower05_04.blp
15101,5,1,4,5,5,0,Character\Scourge\Female\ScourgeFemaleFaceLower05_05.blp
15102,5,1,4,6,0,0,Character\Scourge\Female\ScourgeFemaleFaceLower06_00.blp
15103,5,1,4,6,1,0,Character\Scourge\Female\ScourgeFemaleFaceLower06_01.blp
15104,5,1,4,6,2,0,Character\Scourge\Female\ScourgeFemaleFaceLower06_02.blp
15105,5,1,4,6,3,0,Character\Scourge\Female\ScourgeFemaleFaceLower06_03.blp
15106,5,1,4,6,4,0,Character\Scourge\Female\ScourgeFemaleFaceLower06_04.blp
15107,5,1,4,6,5,0,Character\Scourge\Female\ScourgeFemaleFaceLower06_05.blp
15108,5,1,4,7,0,0,Character\Scourge\Female\ScourgeFemaleFaceLower07_00.blp
15109,5,1,4,7,1,0,Character\Scourge\Female\ScourgeFemaleFaceLower07_01.blp
15110,5,1,4,7,2,0,Character\Scourge\Female\ScourgeFemaleFaceLower07_02.blp
15111,5,1,4,7,3,0,Character\Scourge\Female\ScourgeFemaleFaceLower07_03.blp
15112,5,1,4,7,4,0,Character\Scourge\Female\ScourgeFemaleFaceLower07_04.blp
15113,5,1,4,7,5,0,Character\Scourge\Female\ScourgeFemaleFaceLower07_05.blp
15114,5,1,4,8,0,0,Character\Scourge\Female\ScourgeFemaleFaceLower08_00.blp
15115,5,1,4,8,1,0,Character\Scourge\Female\ScourgeFemaleFaceLower08_01.blp
15116,5,1,4,8,2,0,Character\Scourge\Female\ScourgeFemaleFaceLower08_02.blp
15117,5,1,4,8,3,0,Character\Scourge\Female\ScourgeFemaleFaceLower08_03.blp
15118,5,1,4,8,4,0,Character\Scourge\Female\ScourgeFemaleFaceLower08_04.blp
15119,5,1,4,8,5,0,Character\Scourge\Female\ScourgeFemaleFaceLower08_05.blp
15120,5,1,4,9,0,0,Character\Scourge\Female\ScourgeFemaleFaceLower09_00.blp
15121,5,1,4,9,1,0,Character\Scourge\Female\ScourgeFemaleFaceLower09_01.blp
15122,5,1,4,9,2,0,Character\Scourge\Female\ScourgeFemaleFaceLower09_02.blp
15123,5,1,4,9,3,0,Character\Scourge\Female\ScourgeFemaleFaceLower09_03.blp
15124,5,1,4,9,4,0,Character\Scourge\Female\ScourgeFemaleFaceLower09_04.blp
15125,5,1,4,9,5,0,Character\Scourge\Female\ScourgeFemaleFaceLower09_05.blp
12435,4,0,8,0,0,0,Character\NightElf\ScalpUpperHair00_00.blp
12436,4,0,8,0,1,0,Character\NightElf\ScalpUpperHair00_01.blp
12437,4,0,8,0,2,0,Character\NightElf\ScalpUpperHair00_02.blp
12438,4,0,8,0,3,0,Character\NightElf\ScalpUpperHair00_03.blp
12439,4,0,8,0,4,0,Character\NightElf\ScalpUpperHair00_04.blp
12440,4,0,8,0,5,0,Character\NightElf\ScalpUpperHair00_05.blp
12441,4,0,8,0,6,0,Character\NightElf\ScalpUpperHair00_06.blp
12442,4,0,8,0,7,0,Character\NightElf\ScalpUpperHair00_07.blp
12445,4,0,8,1,0,0,Character\NightElf\ScalpUpperHair00_00.blp
12446,4,0,8,1,1,0,Character\NightElf\ScalpUpperHair00_01.blp
12447,4,0,8,1,2,0,Character\NightElf\ScalpUpperHair00_02.blp
12448,4,0,8,1,3,0,Character\NightElf\ScalpUpperHair00_03.blp
12449,4,0,8,1,4,0,Character\NightElf\ScalpUpperHair00_04.blp
12450,4,0,8,1,5,0,Character\NightElf\ScalpUpperHair00_05.blp
12451,4,0,8,1,6,0,Character\NightElf\ScalpUpperHair00_06.blp
12452,4,0,8,1,7,0,Character\NightElf\ScalpUpperHair00_07.blp
12455,4,0,8,2,0,0,Character\NightElf\ScalpUpperHair00_00.blp
12456,4,0,8,2,1,0,Character\NightElf\ScalpUpperHair00_01.blp
12457,4,0,8,2,2,0,Character\NightElf\ScalpUpperHair00_02.blp
12458,4,0,8,2,3,0,Character\NightElf\ScalpUpperHair00_03.blp
12459,4,0,8,2,4,0,Character\NightElf\ScalpUpperHair00_04.blp
12460,4,0,8,2,5,0,Character\NightElf\ScalpUpperHair00_05.blp
12461,4,0,8,2,6,0,Character\NightElf\ScalpUpperHair00_06.blp
12462,4,0,8,2,7,0,Character\NightElf\ScalpUpperHair00_07.blp
12465,4,0,8,3,0,0,Character\NightElf\ScalpUpperHair00_00.blp
12466,4,0,8,3,1,0,Character\NightElf\ScalpUpperHair00_01.blp
12467,4,0,8,3,2,0,Character\NightElf\ScalpUpperHair00_02.blp
12468,4,0,8,3,3,0,Character\NightElf\ScalpUpperHair00_03.blp
12469,4,0,8,3,4,0,Character\NightElf\ScalpUpperHair00_04.blp
12470,4,0,8,3,5,0,Character\NightElf\ScalpUpperHair00_05.blp
12471,4,0,8,3,6,0,Character\NightElf\ScalpUpperHair00_06.blp
12472,4,0,8,3,7,0,Character\NightElf\ScalpUpperHair00_07.blp
12475,4,0,8,4,0,0,Character\NightElf\ScalpUpperHair00_00.blp
12476,4,0,8,4,1,0,Character\NightElf\ScalpUpperHair00_01.blp
12477,4,0,8,4,2,0,Character\NightElf\ScalpUpperHair00_02.blp
12478,4,0,8,4,3,0,Character\NightElf\ScalpUpperHair00_03.blp
12479,4,0,8,4,4,0,Character\NightElf\ScalpUpperHair00_04.blp
12480,4,0,8,4,5,0,Character\NightElf\ScalpUpperHair00_05.blp
12481,4,0,8,4,6,0,Character\NightElf\ScalpUpperHair00_06.blp
12482,4,0,8,4,7,0,Character\NightElf\ScalpUpperHair00_07.blp
12485,4,0,8,5,0,0,Character\NightElf\ScalpUpperHair00_00.blp
12486,4,0,8,5,1,0,Character\NightElf\ScalpUpperHair00_01.blp
12487,4,0,8,5,2,0,Character\NightElf\ScalpUpperHair00_02.blp
12488,4,0,8,5,3,0,Character\NightElf\ScalpUpperHair00_03.blp
12489,4,0,8,5,4,0,Character\NightElf\ScalpUpperHair00_04.blp
12490,4,0,8,5,5,0,Character\NightElf\ScalpUpperHair00_05.blp
12491,4,0,8,5,6,0,Character\NightElf\ScalpUpperHair00_06.blp
12492,4,0,8,5,7,0,Character\NightElf\ScalpUpperHair00_07.blp
12495,4,0,8,6,0,0,Character\NightElf\ScalpUpperHair00_00.blp
12496,4,0,8,6,1,0,Character\NightElf\ScalpUpperHair00_01.blp
12497,4,0,8,6,2,0,Character\NightElf\ScalpUpperHair00_02.blp
12498,4,0,8,6,3,0,Character\NightElf\ScalpUpperHair00_03.blp
12499,4,0,8,6,4,0,Character\NightElf\ScalpUpperHair00_04.blp
12500,4,0,8,6,5,0,Character\NightElf\ScalpUpperHair00_05.blp
12501,4,0,8,6,6,0,Character\NightElf\ScalpUpperHair00_06.blp
12502,4,0,8,6,7,0,Character\NightElf\ScalpUpperHair00_07.blp
12505,4,0,9,1,0,0,Character\NightElf\FacialLowerHair00_00.blp
12506,4,0,9,1,1,0,Character\NightElf\FacialLowerHair00_01.blp
12507,4,0,9,1,2,0,Character\NightElf\FacialLowerHair00_02.blp
12508,4,0,9,1,3,0,Character\NightElf\FacialLowerHair00_03.blp
12509,4,0,9,1,4,0,Character\NightElf\FacialLowerHair00_04.blp
12510,4,0,9,1,5,0,Character\NightElf\FacialLowerHair00_05.blp
12511,4,0,9,1,6,0,Character\NightElf\FacialLowerHair00_06.blp
12512,4,0,9,1,7,0,Character\NightElf\FacialLowerHair00_07.blp
12513,4,0,9,1,8,0,Character\NightElf\FacialLowerHair00_08.blp
12514,4,0,9,1,9,0,Character\NightElf\FacialLowerHair00_09.blp
12515,4,0,9,2,0,0,Character\NightElf\FacialLowerHair01_00.blp
12516,4,0,9,2,1,0,Character\NightElf\FacialLowerHair01_01.blp
12517,4,0,9,2,2,0,Character\NightElf\FacialLowerHair01_02.blp
12518,4,0,9,2,3,0,Character\NightElf\FacialLowerHair01_03.blp
12519,4,0,9,2,4,0,Character\NightElf\FacialLowerHair01_04.blp
12520,4,0,9,2,5,0,Character\NightElf\FacialLowerHair01_05.blp
12521,4,0,9,2,6,0,Character\NightElf\FacialLowerHair01_06.blp
12522,4,0,9,2,7,0,Character\NightElf\FacialLowerHair01_07.blp
12523,4,0,9,2,8,0,Character\NightElf\FacialLowerHair01_08.blp
12524,4,0,9,2,9,0,Character\NightElf\FacialLowerHair01_09.blp
12525,4,0,9,5,0,0,Character\NightElf\FacialLowerHair01_00.blp
12526,4,0,9,5,1,0,Character\NightElf\FacialLowerHair01_01.blp
12527,4,0,9,5,2,0,Character\NightElf\FacialLowerHair01_02.blp
12528,4,0,9,5,3,0,Character\NightElf\FacialLowerHair01_03.blp
12529,4,0,9,5,4,0,Character\NightElf\FacialLowerHair01_04.blp
12530,4,0,9,5,5,0,Character\NightElf\FacialLowerHair01_05.blp
12531,4,0,9,5,6,0,Character\NightElf\FacialLowerHair01_06.blp
12532,4,0,9,5,7,0,Character\NightElf\FacialLowerHair01_07.blp
12533,4,0,9,5,8,0,Character\NightElf\FacialLowerHair01_08.blp
12534,4,0,9,5,9,0,Character\NightElf\FacialLowerHair01_09.blp
12535,4,0,9,3,0,0,Character\NightElf\FacialLowerHair02_00.blp
12536,4,0,9,3,1,0,Character\NightElf\FacialLowerHair02_01.blp
12537,4,0,9,3,2,0,Character\NightElf\FacialLowerHair02_02.blp
12576,4,0,10,5,1,0,Character\NightElf\FacialUpperHair01_01.blp
12577,4,0,10,5,2,0,Character\NightElf\FacialUpperHair01_02.blp
12578,4,0,10,5,3,0,Character\NightElf\FacialUpperHair01_03.blp
12579,4,0,10,5,4,0,Character\NightElf\FacialUpperHair01_04.blp
12580,4,0,10,5,5,0,Character\NightElf\FacialUpperHair01_05.blp
12581,4,0,10,5,6,0,Character\NightElf\FacialUpperHair01_06.blp
12582,4,0,10,5,7,0,Character\NightElf\FacialUpperHair01_07.blp
12583,4,0,10,5,8,0,Character\NightElf\FacialUpperHair01_08.blp
12584,4,0,10,5,9,0,Character\NightElf\FacialUpperHair01_09.blp
12585,4,0,10,3,0,0,Character\NightElf\FacialUpperHair02_00.blp
12586,4,0,10,3,1,0,Character\NightElf\FacialUpperHair02_01.blp
12587,4,0,10,3,2,0,Character\NightElf\FacialUpperHair02_02.blp
12588,4,0,10,3,3,0,Character\NightElf\FacialUpperHair02_03.blp
12589,4,0,10,3,4,0,Character\NightElf\FacialUpperHair02_04.blp
12590,4,0,10,3,5,0,Character\NightElf\FacialUpperHair02_05.blp
12591,4,0,10,3,6,0,Character\NightElf\FacialUpperHair02_06.blp
12592,4,0,10,3,7,0,Character\NightElf\FacialUpperHair02_07.blp
12593,4,0,10,3,8,0,Character\NightElf\FacialUpperHair02_08.blp
12594,4,0,10,3,9,0,Character\NightElf\FacialUpperHair02_09.blp
12595,4,0,10,4,0,0,Character\NightElf\FacialUpperHair03_00.blp
12596,4,0,10,4,1,0,Character\NightElf\FacialUpperHair03_01.blp
12597,4,0,10,4,2,0,Character\NightElf\FacialUpperHair03_02.blp
12598,4,0,10,4,3,0,Character\NightElf\FacialUpperHair03_03.blp
12599,4,0,10,4,4,0,Character\NightElf\FacialUpperHair03_04.blp
12600,4,0,10,4,5,0,Character\NightElf\FacialUpperHair03_05.blp
12601,4,0,10,4,6,0,Character\NightElf\FacialUpperHair03_06.blp
12602,4,0,10,4,7,0,Character\NightElf\FacialUpperHair03_07.blp
12603,4,0,10,4,8,0,Character\NightElf\FacialUpperHair03_08.blp
12604,4,0,10,4,9,0,Character\NightElf\FacialUpperHair03_09.blp
12605,4,1,0,0,0,0,Character\NightElf\Female\NightElfFemaleSkin00_00.blp
12606,4,1,0,0,1,0,Character\NightElf\Female\NightElfFemaleSkin00_01.blp
12607,4,1,0,0,2,0,Character\NightElf\Female\NightElfFemaleSkin00_02.blp
12608,4,1,0,0,3,0,Character\NightElf\Female\NightElfFemaleSkin00_03.blp
12609,4,1,0,0,4,0,Character\NightElf\Female\NightElfFemaleSkin00_04.blp
12610,4,1,0,0,5,0,Character\NightElf\Female\NightElfFemaleSkin00_05.blp
12611,4,1,0,0,6,0,Character\NightElf\Female\NightElfFemaleSkin00_06.blp
12612,4,1,0,0,7,0,Character\NightElf\Female\NightElfFemaleSkin00_07.blp
12613,4,1,0,0,8,0,Character\NightElf\Female\NightElfFemaleSkin00_08.blp
12614,4,1,1,0,0,0,Character\NightElf\Female\NightElfFemaleNakedPelvisSkin00_00.blp
12615,4,1,1,0,1,0,Character\NightElf\Female\NightElfFemaleNakedPelvisSkin00_01.blp
12616,4,1,1,0,2,0,Character\NightElf\Female\NightElfFemaleNakedPelvisSkin00_02.blp
12617,4,1,1,0,3,0,Character\NightElf\Female\NightElfFemaleNakedPelvisSkin00_03.blp
12618,4,1,1,0,4,0,Character\NightElf\Female\NightElfFemaleNakedPelvisSkin00_04.blp
12619,4,1,1,0,5,0,Character\NightElf\Female\NightElfFemaleNakedPelvisSkin00_05.blp
12620,4,1,1,0,6,0,Character\NightElf\Female\NightElfFemaleNakedPelvisSkin00_06.blp
12621,4,1,1,0,7,0,Character\NightElf\Female\NightElfFemaleNakedPelvisSkin00_07.blp
12622,4,1,1,0,8,0,Character\NightElf\Female\NightElfFemaleNakedPelvisSkin00_08.blp
12623,4,1,2,0,0,0,Character\NightElf\Female\NightElfFemaleNakedTorsoSkin00_00.blp
12624,4,1,2,0,1,0,Character\NightElf\Female\NightElfFemaleNakedTorsoSkin00_01.blp
12625,4,1,2,0,2,0,Character\NightElf\Female\NightElfFemaleNakedTorsoSkin00_02.blp
12626,4,1,2,0,3,0,Character\NightElf\Female\NightElfFemaleNakedTorsoSkin00_03.blp
12627,4,1,2,0,4,0,Character\NightElf\Female\NightElfFemaleNakedTorsoSkin00_04.blp
12628,4,1,2,0,5,0,Character\NightElf\Female\NightElfFemaleNakedTorsoSkin00_05.blp
12629,4,1,2,0,6,0,Character\NightElf\Female\NightElfFemaleNakedTorsoSkin00_06.blp
12630,4,1,2,0,7,0,Character\NightElf\Female\NightElfFemaleNakedTorsoSkin00_07.blp
